ContentsCode_kode,år_kode,bosted_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,5,5,16,0,BEF005,2022,Bydel Frogner,75-79 år,antall,2085
EliminatedValue,5,5,17,0,BEF005,2022,Bydel Frogner,80-84 år,antall,1159
EliminatedValue,5,5,18,0,BEF005,2022,Bydel Frogner,85-89 år,antall,631
EliminatedValue,5,5,19,0,BEF005,2022,Bydel Frogner,90-94 år,antall,322
EliminatedValue,5,5,20,0,BEF005,2022,Bydel Frogner,95+ år,antall,132
EliminatedValue,5,6,0,0,BEF005,2022,Bydel Ullern,Alder i alt,antall,34859
EliminatedValue,5,6,1,0,BEF005,2022,Bydel Ullern,0 år,antall,414
EliminatedValue,5,6,2,0,BEF005,2022,Bydel Ullern,1-2 år,antall,822
EliminatedValue,5,6,3,0,BEF005,2022,Bydel Ullern,3-5 år,antall,1151
EliminatedValue,5,6,4,0,BEF005,2022,Bydel Ullern,6-9 år,antall,1585
EliminatedValue,5,6,5,0,BEF005,2022,Bydel Ullern,10-12 år,antall,1260
EliminatedValue,5,6,6,0,BEF005,2022,Bydel Ullern,13-15 år,antall,1225
EliminatedValue,5,6,7,0,BEF005,2022,Bydel Ullern,16-17 år,antall,755
EliminatedValue,5,6,8,0,BEF005,2022,Bydel Ullern,18-19 år,antall,706
EliminatedValue,5,6,9,0,BEF005,2022,Bydel Ullern,20-22 år,antall,904
EliminatedValue,5,6,10,0,BEF005,2022,Bydel Ullern,23-24 år,antall,609
EliminatedValue,5,6,11,0,BEF005,2022,Bydel Ullern,25-29 år,antall,2125
EliminatedValue,5,6,12,0,BEF005,2022,Bydel Ullern,30-39 år,antall,5109
EliminatedValue,5,6,13,0,BEF005,2022,Bydel Ullern,40-49 år,antall,4872
EliminatedValue,5,6,14,0,BEF005,2022,Bydel Ullern,50-66 år,antall,7020
EliminatedValue,5,6,15,0,BEF005,2022,Bydel Ullern,67-74 år,antall,2833
EliminatedValue,5,6,16,0,BEF005,2022,Bydel Ullern,75-79 år,antall,1688
EliminatedValue,5,6,17,0,BEF005,2022,Bydel Ullern,80-84 år,antall,882
EliminatedValue,5,6,18,0,BEF005,2022,Bydel Ullern,85-89 år,antall,514
EliminatedValue,5,6,19,0,BEF005,2022,Bydel Ullern,90-94 år,antall,270
EliminatedValue,5,6,20,0,BEF005,2022,Bydel Ullern,95+ år,antall,115
EliminatedValue,5,7,0,0,BEF005,2022,Bydel Vestre Aker,Alder i alt,antall,51465
EliminatedValue,5,7,1,0,BEF005,2022,Bydel Vestre Aker,0 år,antall,657
EliminatedValue,5,7,2,0,BEF005,2022,Bydel Vestre Aker,1-2 år,antall,1361
EliminatedValue,5,7,3,0,BEF005,2022,Bydel Vestre Aker,3-5 år,antall,2057
EliminatedValue,5,7,4,0,BEF005,2022,Bydel Vestre Aker,6-9 år,antall,2802
EliminatedValue,5,7,5,0,BEF005,2022,Bydel Vestre Aker,10-12 år,antall,2072
EliminatedValue,5,7,6,0,BEF005,2022,Bydel Vestre Aker,13-15 år,antall,2095
EliminatedValue,5,7,7,0,BEF005,2022,Bydel Vestre Aker,16-17 år,antall,1277
EliminatedValue,5,7,8,0,BEF005,2022,Bydel Vestre Aker,18-19 år,antall,1112
EliminatedValue,5,7,9,0,BEF005,2022,Bydel Vestre Aker,20-22 år,antall,1507
EliminatedValue,5,7,10,0,BEF005,2022,Bydel Vestre Aker,23-24 år,antall,992
EliminatedValue,5,7,11,0,BEF005,2022,Bydel Vestre Aker,25-29 år,antall,2658
EliminatedValue,5,7,12,0,BEF005,2022,Bydel Vestre Aker,30-39 år,antall,7163
EliminatedValue,5,7,13,0,BEF005,2022,Bydel Vestre Aker,40-49 år,antall,7532
EliminatedValue,5,7,14,0,BEF005,2022,Bydel Vestre Aker,50-66 år,antall,9879
EliminatedValue,5,7,15,0,BEF005,2022,Bydel Vestre Aker,67-74 år,antall,3875
EliminatedValue,5,7,16,0,BEF005,2022,Bydel Vestre Aker,75-79 år,antall,2115
EliminatedValue,5,7,17,0,BEF005,2022,Bydel Vestre Aker,80-84 år,antall,1132
EliminatedValue,5,7,18,0,BEF005,2022,Bydel Vestre Aker,85-89 år,antall,644
EliminatedValue,5,7,19,0,BEF005,2022,Bydel Vestre Aker,90-94 år,antall,392
EliminatedValue,5,7,20,0,BEF005,2022,Bydel Vestre Aker,95+ år,antall,143
EliminatedValue,5,8,0,0,BEF005,2022,Bydel Nordre Aker,Alder i alt,antall,54055
EliminatedValue,5,8,1,0,BEF005,2022,Bydel Nordre Aker,0 år,antall,618
EliminatedValue,5,8,2,0,BEF005,2022,Bydel Nordre Aker,1-2 år,antall,1201
EliminatedValue,5,8,3,0,BEF005,2022,Bydel Nordre Aker,3-5 år,antall,1891
EliminatedValue,5,8,4,0,BEF005,2022,Bydel Nordre Aker,6-9 år,antall,2692
EliminatedValue,5,8,5,0,BEF005,2022,Bydel Nordre Aker,10-12 år,antall,2139
EliminatedValue,5,8,6,0,BEF005,2022,Bydel Nordre Aker,13-15 år,antall,2016
EliminatedValue,5,8,7,0,BEF005,2022,Bydel Nordre Aker,16-17 år,antall,1282
EliminatedValue,5,8,8,0,BEF005,2022,Bydel Nordre Aker,18-19 år,antall,1289
EliminatedValue,5,8,9,0,BEF005,2022,Bydel Nordre Aker,20-22 år,antall,2560
EliminatedValue,5,8,10,0,BEF005,2022,Bydel Nordre Aker,23-24 år,antall,1844
EliminatedValue,5,8,11,0,BEF005,2022,Bydel Nordre Aker,25-29 år,antall,4333
EliminatedValue,5,8,12,0,BEF005,2022,Bydel Nordre Aker,30-39 år,antall,7669
EliminatedValue,5,8,13,0,BEF005,2022,Bydel Nordre Aker,40-49 år,antall,7526
EliminatedValue,5,8,14,0,BEF005,2022,Bydel Nordre Aker,50-66 år,antall,10184
EliminatedValue,5,8,15,0,BEF005,2022,Bydel Nordre Aker,67-74 år,antall,3224
EliminatedValue,5,8,16,0,BEF005,2022,Bydel Nordre Aker,75-79 år,antall,1588
EliminatedValue,5,8,17,0,BEF005,2022,Bydel Nordre Aker,80-84 år,antall,893
EliminatedValue,5,8,18,0,BEF005,2022,Bydel Nordre Aker,85-89 år,antall,619
EliminatedValue,5,8,19,0,BEF005,2022,Bydel Nordre Aker,90-94 år,antall,351
EliminatedValue,5,8,20,0,BEF005,2022,Bydel Nordre Aker,95+ år,antall,136
EliminatedValue,5,9,0,0,BEF005,2022,Bydel Bjerke,Alder i alt,antall,35144
EliminatedValue,5,9,1,0,BEF005,2022,Bydel Bjerke,0 år,antall,545
EliminatedValue,5,9,2,0,BEF005,2022,Bydel Bjerke,1-2 år,antall,966
EliminatedValue,5,9,3,0,BEF005,2022,Bydel Bjerke,3-5 år,antall,1357
EliminatedValue,5,9,4,0,BEF005,2022,Bydel Bjerke,6-9 år,antall,1763
EliminatedValue,5,9,5,0,BEF005,2022,Bydel Bjerke,10-12 år,antall,1334
EliminatedValue,5,9,6,0,BEF005,2022,Bydel Bjerke,13-15 år,antall,1261
EliminatedValue,5,9,7,0,BEF005,2022,Bydel Bjerke,16-17 år,antall,761
EliminatedValue,5,9,8,0,BEF005,2022,Bydel Bjerke,18-19 år,antall,765
EliminatedValue,5,9,9,0,BEF005,2022,Bydel Bjerke,20-22 år,antall,1112
EliminatedValue,5,9,10,0,BEF005,2022,Bydel Bjerke,23-24 år,antall,778
EliminatedValue,5,9,11,0,BEF005,2022,Bydel Bjerke,25-29 år,antall,3061
EliminatedValue,5,9,12,0,BEF005,2022,Bydel Bjerke,30-39 år,antall,6849
EliminatedValue,5,9,13,0,BEF005,2022,Bydel Bjerke,40-49 år,antall,5411
EliminatedValue,5,9,14,0,BEF005,2022,Bydel Bjerke,50-66 år,antall,5851
EliminatedValue,5,9,15,0,BEF005,2022,Bydel Bjerke,67-74 år,antall,1582
EliminatedValue,5,9,16,0,BEF005,2022,Bydel Bjerke,75-79 år,antall,722
EliminatedValue,5,9,17,0,BEF005,2022,Bydel Bjerke,80-84 år,antall,467
EliminatedValue,5,9,18,0,BEF005,2022,Bydel Bjerke,85-89 år,antall,286
EliminatedValue,5,9,19,0,BEF005,2022,Bydel Bjerke,90-94 år,antall,194
EliminatedValue,5,9,20,0,BEF005,2022,Bydel Bjerke,95+ år,antall,79
EliminatedValue,5,10,0,0,BEF005,2022,Bydel Grorud,Alder i alt,antall,27418
EliminatedValue,5,10,1,0,BEF005,2022,Bydel Grorud,0 år,antall,308
EliminatedValue,5,10,2,0,BEF005,2022,Bydel Grorud,1-2 år,antall,584
EliminatedValue,5,10,3,0,BEF005,2022,Bydel Grorud,3-5 år,antall,949
EliminatedValue,5,10,4,0,BEF005,2022,Bydel Grorud,6-9 år,antall,1278
EliminatedValue,5,10,5,0,BEF005,2022,Bydel Grorud,10-12 år,antall,958
EliminatedValue,5,10,6,0,BEF005,2022,Bydel Grorud,13-15 år,antall,968
EliminatedValue,5,10,7,0,BEF005,2022,Bydel Grorud,16-17 år,antall,629
EliminatedValue,5,10,8,0,BEF005,2022,Bydel Grorud,18-19 år,antall,619
EliminatedValue,5,10,9,0,BEF005,2022,Bydel Grorud,20-22 år,antall,888
EliminatedValue,5,10,10,0,BEF005,2022,Bydel Grorud,23-24 år,antall,631
EliminatedValue,5,10,11,0,BEF005,2022,Bydel Grorud,25-29 år,antall,1982
EliminatedValue,5,10,12,0,BEF005,2022,Bydel Grorud,30-39 år,antall,4452
EliminatedValue,5,10,13,0,BEF005,2022,Bydel Grorud,40-49 år,antall,3962
EliminatedValue,5,10,14,0,BEF005,2022,Bydel Grorud,50-66 år,antall,5880
EliminatedValue,5,10,15,0,BEF005,2022,Bydel Grorud,67-74 år,antall,1578
EliminatedValue,5,10,16,0,BEF005,2022,Bydel Grorud,75-79 år,antall,801
EliminatedValue,5,10,17,0,BEF005,2022,Bydel Grorud,80-84 år,antall,443
EliminatedValue,5,10,18,0,BEF005,2022,Bydel Grorud,85-89 år,antall,312
EliminatedValue,5,10,19,0,BEF005,2022,Bydel Grorud,90-94 år,antall,155
EliminatedValue,5,10,20,0,BEF005,2022,Bydel Grorud,95+ år,antall,41
EliminatedValue,5,11,0,0,BEF005,2022,Bydel Stovner,Alder i alt,antall,33200
EliminatedValue,5,11,1,0,BEF005,2022,Bydel Stovner,0 år,antall,376
EliminatedValue,5,11,2,0,BEF005,2022,Bydel Stovner,1-2 år,antall,786
EliminatedValue,5,11,3,0,BEF005,2022,Bydel Stovner,3-5 år,antall,1158
EliminatedValue,5,11,4,0,BEF005,2022,Bydel Stovner,6-9 år,antall,1642
EliminatedValue,5,11,5,0,BEF005,2022,Bydel Stovner,10-12 år,antall,1275
EliminatedValue,5,11,6,0,BEF005,2022,Bydel Stovner,13-15 år,antall,1423
EliminatedValue,5,11,7,0,BEF005,2022,Bydel Stovner,16-17 år,antall,964
EliminatedValue,5,11,8,0,BEF005,2022,Bydel Stovner,18-19 år,antall,972
EliminatedValue,5,11,9,0,BEF005,2022,Bydel Stovner,20-22 år,antall,1340
EliminatedValue,5,11,10,0,BEF005,2022,Bydel Stovner,23-24 år,antall,831
EliminatedValue,5,11,11,0,BEF005,2022,Bydel Stovner,25-29 år,antall,2074
EliminatedValue,5,11,12,0,BEF005,2022,Bydel Stovner,30-39 år,antall,4549
EliminatedValue,5,11,13,0,BEF005,2022,Bydel Stovner,40-49 år,antall,4554
EliminatedValue,5,11,14,0,BEF005,2022,Bydel Stovner,50-66 år,antall,6780
EliminatedValue,5,11,15,0,BEF005,2022,Bydel Stovner,67-74 år,antall,2053
EliminatedValue,5,11,16,0,BEF005,2022,Bydel Stovner,75-79 år,antall,1203
EliminatedValue,5,11,17,0,BEF005,2022,Bydel Stovner,80-84 år,antall,681
EliminatedValue,5,11,18,0,BEF005,2022,Bydel Stovner,85-89 år,antall,344
EliminatedValue,5,11,19,0,BEF005,2022,Bydel Stovner,90-94 år,antall,154
EliminatedValue,5,11,20,0,BEF005,2022,Bydel Stovner,95+ år,antall,41
EliminatedValue,5,12,0,0,BEF005,2022,Bydel Alna,Alder i alt,antall,49429
EliminatedValue,5,12,1,0,BEF005,2022,Bydel Alna,0 år,antall,561
EliminatedValue,5,12,2,0,BEF005,2022,Bydel Alna,1-2 år,antall,1164
EliminatedValue,5,12,3,0,BEF005,2022,Bydel Alna,3-5 år,antall,1785
EliminatedValue,5,12,4,0,BEF005,2022,Bydel Alna,6-9 år,antall,2387
EliminatedValue,5,12,5,0,BEF005,2022,Bydel Alna,10-12 år,antall,1844
EliminatedValue,5,12,6,0,BEF005,2022,Bydel Alna,13-15 år,antall,1718
EliminatedValue,5,12,7,0,BEF005,2022,Bydel Alna,16-17 år,antall,1144
EliminatedValue,5,12,8,0,BEF005,2022,Bydel Alna,18-19 år,antall,1106
EliminatedValue,5,12,9,0,BEF005,2022,Bydel Alna,20-22 år,antall,1569
EliminatedValue,5,12,10,0,BEF005,2022,Bydel Alna,23-24 år,antall,1142
EliminatedValue,5,12,11,0,BEF005,2022,Bydel Alna,25-29 år,antall,3642
EliminatedValue,5,12,12,0,BEF005,2022,Bydel Alna,30-39 år,antall,8431
EliminatedValue,5,12,13,0,BEF005,2022,Bydel Alna,40-49 år,antall,6987
EliminatedValue,5,12,14,0,BEF005,2022,Bydel Alna,50-66 år,antall,9555
EliminatedValue,5,12,15,0,BEF005,2022,Bydel Alna,67-74 år,antall,3176
EliminatedValue,5,12,16,0,BEF005,2022,Bydel Alna,75-79 år,antall,1521
EliminatedValue,5,12,17,0,BEF005,2022,Bydel Alna,80-84 år,antall,857
EliminatedValue,5,12,18,0,BEF005,2022,Bydel Alna,85-89 år,antall,500
EliminatedValue,5,12,19,0,BEF005,2022,Bydel Alna,90-94 år,antall,251
EliminatedValue,5,12,20,0,BEF005,2022,Bydel Alna,95+ år,antall,89
EliminatedValue,5,13,0,0,BEF005,2022,Bydel Østensjø,Alder i alt,antall,50924
EliminatedValue,5,13,1,0,BEF005,2022,Bydel Østensjø,0 år,antall,630
EliminatedValue,5,13,2,0,BEF005,2022,Bydel Østensjø,1-2 år,antall,1160
EliminatedValue,5,13,3,0,BEF005,2022,Bydel Østensjø,3-5 år,antall,1891
EliminatedValue,5,13,4,0,BEF005,2022,Bydel Østensjø,6-9 år,antall,2659
EliminatedValue,5,13,5,0,BEF005,2022,Bydel Østensjø,10-12 år,antall,2071
EliminatedValue,5,13,6,0,BEF005,2022,Bydel Østensjø,13-15 år,antall,1889
EliminatedValue,5,13,7,0,BEF005,2022,Bydel Østensjø,16-17 år,antall,1143
EliminatedValue,5,13,8,0,BEF005,2022,Bydel Østensjø,18-19 år,antall,1020
EliminatedValue,5,13,9,0,BEF005,2022,Bydel Østensjø,20-22 år,antall,1341
EliminatedValue,5,13,10,0,BEF005,2022,Bydel Østensjø,23-24 år,antall,850
EliminatedValue,5,13,11,0,BEF005,2022,Bydel Østensjø,25-29 år,antall,2988
EliminatedValue,5,13,12,0,BEF005,2022,Bydel Østensjø,30-39 år,antall,8123
EliminatedValue,5,13,13,0,BEF005,2022,Bydel Østensjø,40-49 år,antall,7829
EliminatedValue,5,13,14,0,BEF005,2022,Bydel Østensjø,50-66 år,antall,10456
EliminatedValue,5,13,15,0,BEF005,2022,Bydel Østensjø,67-74 år,antall,2872
EliminatedValue,5,13,16,0,BEF005,2022,Bydel Østensjø,75-79 år,antall,1476
EliminatedValue,5,13,17,0,BEF005,2022,Bydel Østensjø,80-84 år,antall,1006
EliminatedValue,5,13,18,0,BEF005,2022,Bydel Østensjø,85-89 år,antall,875
EliminatedValue,5,13,19,0,BEF005,2022,Bydel Østensjø,90-94 år,antall,500
EliminatedValue,5,13,20,0,BEF005,2022,Bydel Østensjø,95+ år,antall,145
EliminatedValue,5,14,0,0,BEF005,2022,Bydel Nordstrand,Alder i alt,antall,52668
EliminatedValue,5,14,1,0,BEF005,2022,Bydel Nordstrand,0 år,antall,609
EliminatedValue,5,14,2,0,BEF005,2022,Bydel Nordstrand,1-2 år,antall,1200
EliminatedValue,5,14,3,0,BEF005,2022,Bydel Nordstrand,3-5 år,antall,1909
EliminatedValue,5,14,4,0,BEF005,2022,Bydel Nordstrand,6-9 år,antall,2669
EliminatedValue,5,14,5,0,BEF005,2022,Bydel Nordstrand,10-12 år,antall,2074
EliminatedValue,5,14,6,0,BEF005,2022,Bydel Nordstrand,13-15 år,antall,2045
EliminatedValue,5,14,7,0,BEF005,2022,Bydel Nordstrand,16-17 år,antall,1283
EliminatedValue,5,14,8,0,BEF005,2022,Bydel Nordstrand,18-19 år,antall,1193
EliminatedValue,5,14,9,0,BEF005,2022,Bydel Nordstrand,20-22 år,antall,1484
EliminatedValue,5,14,10,0,BEF005,2022,Bydel Nordstrand,23-24 år,antall,991
EliminatedValue,5,14,11,0,BEF005,2022,Bydel Nordstrand,25-29 år,antall,3004
EliminatedValue,5,14,12,0,BEF005,2022,Bydel Nordstrand,30-39 år,antall,7211
EliminatedValue,5,14,13,0,BEF005,2022,Bydel Nordstrand,40-49 år,antall,8097
EliminatedValue,5,14,14,0,BEF005,2022,Bydel Nordstrand,50-66 år,antall,10939
EliminatedValue,5,14,15,0,BEF005,2022,Bydel Nordstrand,67-74 år,antall,3691
EliminatedValue,5,14,16,0,BEF005,2022,Bydel Nordstrand,75-79 år,antall,1861
EliminatedValue,5,14,17,0,BEF005,2022,Bydel Nordstrand,80-84 år,antall,1096
EliminatedValue,5,14,18,0,BEF005,2022,Bydel Nordstrand,85-89 år,antall,693
EliminatedValue,5,14,19,0,BEF005,2022,Bydel Nordstrand,90-94 år,antall,430
EliminatedValue,5,14,20,0,BEF005,2022,Bydel Nordstrand,95+ år,antall,189
EliminatedValue,5,15,0,0,BEF005,2022,Bydel Søndre Nordstrand,Alder i alt,antall,39081
EliminatedValue,5,15,1,0,BEF005,2022,Bydel Søndre Nordstrand,0 år,antall,457
EliminatedValue,5,15,2,0,BEF005,2022,Bydel Søndre Nordstrand,1-2 år,antall,992
EliminatedValue,5,15,3,0,BEF005,2022,Bydel Søndre Nordstrand,3-5 år,antall,1482
EliminatedValue,5,15,4,0,BEF005,2022,Bydel Søndre Nordstrand,6-9 år,antall,2132
EliminatedValue,5,15,5,0,BEF005,2022,Bydel Søndre Nordstrand,10-12 år,antall,1700
EliminatedValue,5,15,6,0,BEF005,2022,Bydel Søndre Nordstrand,13-15 år,antall,1746
EliminatedValue,5,15,7,0,BEF005,2022,Bydel Søndre Nordstrand,16-17 år,antall,1172
EliminatedValue,5,15,8,0,BEF005,2022,Bydel Søndre Nordstrand,18-19 år,antall,1126
EliminatedValue,5,15,9,0,BEF005,2022,Bydel Søndre Nordstrand,20-22 år,antall,1465
EliminatedValue,5,15,10,0,BEF005,2022,Bydel Søndre Nordstrand,23-24 år,antall,959
EliminatedValue,5,15,11,0,BEF005,2022,Bydel Søndre Nordstrand,25-29 år,antall,2318
EliminatedValue,5,15,12,0,BEF005,2022,Bydel Søndre Nordstrand,30-39 år,antall,5762
EliminatedValue,5,15,13,0,BEF005,2022,Bydel Søndre Nordstrand,40-49 år,antall,5617
EliminatedValue,5,15,14,0,BEF005,2022,Bydel Søndre Nordstrand,50-66 år,antall,8157
EliminatedValue,5,15,15,0,BEF005,2022,Bydel Søndre Nordstrand,67-74 år,antall,2318
EliminatedValue,5,15,16,0,BEF005,2022,Bydel Søndre Nordstrand,75-79 år,antall,944
EliminatedValue,5,15,17,0,BEF005,2022,Bydel Søndre Nordstrand,80-84 år,antall,401
EliminatedValue,5,15,18,0,BEF005,2022,Bydel Søndre Nordstrand,85-89 år,antall,196
EliminatedValue,5,15,19,0,BEF005,2022,Bydel Søndre Nordstrand,90-94 år,antall,102
EliminatedValue,5,15,20,0,BEF005,2022,Bydel Søndre Nordstrand,95+ år,antall,35
EliminatedValue,6,100000,0,0,BEF005,2023,Oslo i alt,Alder i alt,antall,707607
EliminatedValue,6,100000,1,0,BEF005,2023,Oslo i alt,0 år,antall,8129
EliminatedValue,6,100000,2,0,BEF005,2023,Oslo i alt,1-2 år,antall,16298
EliminatedValue,6,100000,3,0,BEF005,2023,Oslo i alt,3-5 år,antall,21825
EliminatedValue,6,100000,4,0,BEF005,2023,Oslo i alt,6-9 år,antall,28766
EliminatedValue,6,100000,5,0,BEF005,2023,Oslo i alt,10-12 år,antall,21742
EliminatedValue,6,100000,6,0,BEF005,2023,Oslo i alt,13-15 år,antall,21492
EliminatedValue,6,100000,7,0,BEF005,2023,Oslo i alt,16-17 år,antall,13627
EliminatedValue,6,100000,8,0,BEF005,2023,Oslo i alt,18-19 år,antall,13719
EliminatedValue,6,100000,9,0,BEF005,2023,Oslo i alt,20-22 år,antall,25270
EliminatedValue,6,100000,10,0,BEF005,2023,Oslo i alt,23-24 år,antall,21518
EliminatedValue,6,100000,11,0,BEF005,2023,Oslo i alt,25-29 år,antall,74566
EliminatedValue,6,100000,12,0,BEF005,2023,Oslo i alt,30-39 år,antall,136327
EliminatedValue,6,100000,13,0,BEF005,2023,Oslo i alt,40-49 år,antall,97713
EliminatedValue,6,100000,14,0,BEF005,2023,Oslo i alt,50-66 år,antall,125715
EliminatedValue,6,100000,15,0,BEF005,2023,Oslo i alt,67-74 år,antall,38495
EliminatedValue,6,100000,16,0,BEF005,2023,Oslo i alt,75-79 år,antall,20297
EliminatedValue,6,100000,17,0,BEF005,2023,Oslo i alt,80-84 år,antall,11011
EliminatedValue,6,100000,18,0,BEF005,2023,Oslo i alt,85-89 år,antall,6318
EliminatedValue,6,100000,19,0,BEF005,2023,Oslo i alt,90-94 år,antall,3469
EliminatedValue,6,100000,20,0,BEF005,2023,Oslo i alt,95+ år,antall,1310
EliminatedValue,6,1,0,0,BEF005,2023,Bydel Gamle Oslo,Alder i alt,antall,61792
EliminatedValue,6,1,1,0,BEF005,2023,Bydel Gamle Oslo,0 år,antall,919
EliminatedValue,6,1,2,0,BEF005,2023,Bydel Gamle Oslo,1-2 år,antall,1595
EliminatedValue,6,1,3,0,BEF005,2023,Bydel Gamle Oslo,3-5 år,antall,1734
EliminatedValue,6,1,4,0,BEF005,2023,Bydel Gamle Oslo,6-9 år,antall,2067
EliminatedValue,6,1,5,0,BEF005,2023,Bydel Gamle Oslo,10-12 år,antall,1414
EliminatedValue,6,1,6,0,BEF005,2023,Bydel Gamle Oslo,13-15 år,antall,1316
EliminatedValue,6,1,7,0,BEF005,2023,Bydel Gamle Oslo,16-17 år,antall,781
EliminatedValue,6,1,8,0,BEF005,2023,Bydel Gamle Oslo,18-19 år,antall,732
EliminatedValue,6,1,9,0,BEF005,2023,Bydel Gamle Oslo,20-22 år,antall,1744
EliminatedValue,6,1,10,0,BEF005,2023,Bydel Gamle Oslo,23-24 år,antall,1816
EliminatedValue,6,1,11,0,BEF005,2023,Bydel Gamle Oslo,25-29 år,antall,8600
EliminatedValue,6,1,12,0,BEF005,2023,Bydel Gamle Oslo,30-39 år,antall,16831
EliminatedValue,6,1,13,0,BEF005,2023,Bydel Gamle Oslo,40-49 år,antall,9018
EliminatedValue,6,1,14,0,BEF005,2023,Bydel Gamle Oslo,50-66 år,antall,9090
EliminatedValue,6,1,15,0,BEF005,2023,Bydel Gamle Oslo,67-74 år,antall,2412
EliminatedValue,6,1,16,0,BEF005,2023,Bydel Gamle Oslo,75-79 år,antall,953
EliminatedValue,6,1,17,0,BEF005,2023,Bydel Gamle Oslo,80-84 år,antall,413
EliminatedValue,6,1,18,0,BEF005,2023,Bydel Gamle Oslo,85-89 år,antall,194
EliminatedValue,6,1,19,0,BEF005,2023,Bydel Gamle Oslo,90-94 år,antall,95
EliminatedValue,6,1,20,0,BEF005,2023,Bydel Gamle Oslo,95+ år,antall,68
EliminatedValue,6,2,0,0,BEF005,2023,Bydel Grünerløkka,Alder i alt,antall,64257
EliminatedValue,6,2,1,0,BEF005,2023,Bydel Grünerløkka,0 år,antall,882
EliminatedValue,6,2,2,0,BEF005,2023,Bydel Grünerløkka,1-2 år,antall,1588
EliminatedValue,6,2,3,0,BEF005,2023,Bydel Grünerløkka,3-5 år,antall,1602
EliminatedValue,6,2,4,0,BEF005,2023,Bydel Grünerløkka,6-9 år,antall,1730
EliminatedValue,6,2,5,0,BEF005,2023,Bydel Grünerløkka,10-12 år,antall,1145
EliminatedValue,6,2,6,0,BEF005,2023,Bydel Grünerløkka,13-15 år,antall,1030
EliminatedValue,6,2,7,0,BEF005,2023,Bydel Grünerløkka,16-17 år,antall,659
EliminatedValue,6,2,8,0,BEF005,2023,Bydel Grünerløkka,18-19 år,antall,750
EliminatedValue,6,2,9,0,BEF005,2023,Bydel Grünerløkka,20-22 år,antall,2559
EliminatedValue,6,2,10,0,BEF005,2023,Bydel Grünerløkka,23-24 år,antall,2859
EliminatedValue,6,2,11,0,BEF005,2023,Bydel Grünerløkka,25-29 år,antall,11382
EliminatedValue,6,2,12,0,BEF005,2023,Bydel Grünerløkka,30-39 år,antall,18057
EliminatedValue,6,2,13,0,BEF005,2023,Bydel Grünerløkka,40-49 år,antall,8379
EliminatedValue,6,2,14,0,BEF005,2023,Bydel Grünerløkka,50-66 år,antall,8048
EliminatedValue,6,2,15,0,BEF005,2023,Bydel Grünerløkka,67-74 år,antall,2022
EliminatedValue,6,2,16,0,BEF005,2023,Bydel Grünerløkka,75-79 år,antall,836
EliminatedValue,6,2,17,0,BEF005,2023,Bydel Grünerløkka,80-84 år,antall,396
EliminatedValue,6,2,18,0,BEF005,2023,Bydel Grünerløkka,85-89 år,antall,177
EliminatedValue,6,2,19,0,BEF005,2023,Bydel Grünerløkka,90-94 år,antall,108
EliminatedValue,6,2,20,0,BEF005,2023,Bydel Grünerløkka,95+ år,antall,48
EliminatedValue,6,3,0,0,BEF005,2023,Bydel Sagene,Alder i alt,antall,46939
EliminatedValue,6,3,1,0,BEF005,2023,Bydel Sagene,0 år,antall,737
EliminatedValue,6,3,2,0,BEF005,2023,Bydel Sagene,1-2 år,antall,1192
EliminatedValue,6,3,3,0,BEF005,2023,Bydel Sagene,3-5 år,antall,1165
EliminatedValue,6,3,4,0,BEF005,2023,Bydel Sagene,6-9 år,antall,1276
EliminatedValue,6,3,5,0,BEF005,2023,Bydel Sagene,10-12 år,antall,832
EliminatedValue,6,3,6,0,BEF005,2023,Bydel Sagene,13-15 år,antall,677
EliminatedValue,6,3,7,0,BEF005,2023,Bydel Sagene,16-17 år,antall,389
EliminatedValue,6,3,8,0,BEF005,2023,Bydel Sagene,18-19 år,antall,519
EliminatedValue,6,3,9,0,BEF005,2023,Bydel Sagene,20-22 år,antall,1686
EliminatedValue,6,3,10,0,BEF005,2023,Bydel Sagene,23-24 år,antall,1931
EliminatedValue,6,3,11,0,BEF005,2023,Bydel Sagene,25-29 år,antall,8594
EliminatedValue,6,3,12,0,BEF005,2023,Bydel Sagene,30-39 år,antall,12991
EliminatedValue,6,3,13,0,BEF005,2023,Bydel Sagene,40-49 år,antall,5711
EliminatedValue,6,3,14,0,BEF005,2023,Bydel Sagene,50-66 år,antall,5904
EliminatedValue,6,3,15,0,BEF005,2023,Bydel Sagene,67-74 år,antall,1794
EliminatedValue,6,3,16,0,BEF005,2023,Bydel Sagene,75-79 år,antall,849
EliminatedValue,6,3,17,0,BEF005,2023,Bydel Sagene,80-84 år,antall,380
EliminatedValue,6,3,18,0,BEF005,2023,Bydel Sagene,85-89 år,antall,196
EliminatedValue,6,3,19,0,BEF005,2023,Bydel Sagene,90-94 år,antall,76
EliminatedValue,6,3,20,0,BEF005,2023,Bydel Sagene,95+ år,antall,40
EliminatedValue,6,4,0,0,BEF005,2023,Bydel St.Hanshaugen,Alder i alt,antall,41026
EliminatedValue,6,4,1,0,BEF005,2023,Bydel St.Hanshaugen,0 år,antall,395
