ContentsCode_kode,scenario_kode,område_kode,alder_kode,år_kode,ContentsCode_navn,scenario_navn,område_navn,alder_navn,år_navn,verdi
EliminatedValue,0,1201,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Furuset,Alder i alt,2045,11777
EliminatedValue,0,1201,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Furuset,Alder i alt,2046,11863
EliminatedValue,0,1201,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Furuset,Alder i alt,2047,11967
EliminatedValue,0,1201,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Furuset,Alder i alt,2048,12087
EliminatedValue,0,1201,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Furuset,Alder i alt,2049,12228
EliminatedValue,0,1201,0,25,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Furuset,Alder i alt,2050,12386
EliminatedValue,0,1202,0,0,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2025,7737
EliminatedValue,0,1202,0,1,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2026,7737
EliminatedValue,0,1202,0,2,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2027,7764
EliminatedValue,0,1202,0,3,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2028,7789
EliminatedValue,0,1202,0,4,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2029,7808
EliminatedValue,0,1202,0,5,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2030,7813
EliminatedValue,0,1202,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2031,7821
EliminatedValue,0,1202,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2032,7831
EliminatedValue,0,1202,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2033,7846
EliminatedValue,0,1202,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2034,7864
EliminatedValue,0,1202,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2035,7882
EliminatedValue,0,1202,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2036,7901
EliminatedValue,0,1202,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2037,7912
EliminatedValue,0,1202,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2038,7922
EliminatedValue,0,1202,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2039,7930
EliminatedValue,0,1202,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2040,7931
EliminatedValue,0,1202,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2041,7931
EliminatedValue,0,1202,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2042,7926
EliminatedValue,0,1202,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2043,7918
EliminatedValue,0,1202,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2044,7909
EliminatedValue,0,1202,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2045,7899
EliminatedValue,0,1202,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2046,7888
EliminatedValue,0,1202,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2047,7876
EliminatedValue,0,1202,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2048,7862
EliminatedValue,0,1202,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2049,7846
EliminatedValue,0,1202,0,25,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Ellingsrud,Alder i alt,2050,7828
EliminatedValue,0,1203,0,0,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2025,8044
EliminatedValue,0,1203,0,1,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2026,8035
EliminatedValue,0,1203,0,2,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2027,8052
EliminatedValue,0,1203,0,3,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2028,8068
EliminatedValue,0,1203,0,4,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2029,8080
EliminatedValue,0,1203,0,5,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2030,8081
EliminatedValue,0,1203,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2031,8080
EliminatedValue,0,1203,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2032,8081
EliminatedValue,0,1203,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2033,8090
EliminatedValue,0,1203,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2034,8113
EliminatedValue,0,1203,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2035,8141
EliminatedValue,0,1203,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2036,8167
EliminatedValue,0,1203,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2037,8187
EliminatedValue,0,1203,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2038,8204
EliminatedValue,0,1203,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2039,8220
EliminatedValue,0,1203,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2040,8234
EliminatedValue,0,1203,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2041,8245
EliminatedValue,0,1203,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2042,8250
EliminatedValue,0,1203,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2043,8248
EliminatedValue,0,1203,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2044,8246
EliminatedValue,0,1203,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2045,8242
EliminatedValue,0,1203,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2046,8238
EliminatedValue,0,1203,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2047,8232
EliminatedValue,0,1203,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2048,8222
EliminatedValue,0,1203,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2049,8210
EliminatedValue,0,1203,0,25,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Lindeberg,Alder i alt,2050,8194
EliminatedValue,0,1204,0,0,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2025,8949
EliminatedValue,0,1204,0,1,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2026,8938
EliminatedValue,0,1204,0,2,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2027,8940
EliminatedValue,0,1204,0,3,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2028,8950
EliminatedValue,0,1204,0,4,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2029,8959
EliminatedValue,0,1204,0,5,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2030,8942
EliminatedValue,0,1204,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2031,8924
EliminatedValue,0,1204,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2032,8909
EliminatedValue,0,1204,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2033,8951
EliminatedValue,0,1204,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2034,9072
EliminatedValue,0,1204,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2035,9213
EliminatedValue,0,1204,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2036,9348
EliminatedValue,0,1204,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2037,9449
EliminatedValue,0,1204,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2038,9546
EliminatedValue,0,1204,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2039,9639
EliminatedValue,0,1204,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2040,9767
EliminatedValue,0,1204,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2041,9919
EliminatedValue,0,1204,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2042,10068
EliminatedValue,0,1204,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2043,10203
EliminatedValue,0,1204,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2044,10350
EliminatedValue,0,1204,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2045,10492
EliminatedValue,0,1204,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2046,10628
EliminatedValue,0,1204,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2047,10758
EliminatedValue,0,1204,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2048,10882
EliminatedValue,0,1204,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2049,10996
EliminatedValue,0,1204,0,25,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Trosterud,Alder i alt,2050,11100
EliminatedValue,0,1205,0,0,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2025,3772
EliminatedValue,0,1205,0,1,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2026,3771
EliminatedValue,0,1205,0,2,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2027,3756
EliminatedValue,0,1205,0,3,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2028,3751
EliminatedValue,0,1205,0,4,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2029,3746
EliminatedValue,0,1205,0,5,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2030,3737
EliminatedValue,0,1205,0,6,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2031,3732
EliminatedValue,0,1205,0,7,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2032,3731
EliminatedValue,0,1205,0,8,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2033,3732
EliminatedValue,0,1205,0,9,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2034,3733
EliminatedValue,0,1205,0,10,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2035,3735
EliminatedValue,0,1205,0,11,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2036,3738
EliminatedValue,0,1205,0,12,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2037,3742
EliminatedValue,0,1205,0,13,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2038,3744
EliminatedValue,0,1205,0,14,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2039,3745
EliminatedValue,0,1205,0,15,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2040,3747
EliminatedValue,0,1205,0,16,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2041,3745
EliminatedValue,0,1205,0,17,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2042,3743
EliminatedValue,0,1205,0,18,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2043,3741
EliminatedValue,0,1205,0,19,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2044,3740
EliminatedValue,0,1205,0,20,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2045,3740
EliminatedValue,0,1205,0,21,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2046,3740
EliminatedValue,0,1205,0,22,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2047,3740
EliminatedValue,0,1205,0,23,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2048,3738
EliminatedValue,0,1205,0,24,"BEF036: Befolkningsframskrivingen for Oslo 2025. Framskrevet folkemengde etter aldersgrupper og geografisk område (D), i ulike scenarioer (alternativer), 2025-2050",Mellomalternativet MMM,Hellerudtoppen,Alder i alt,2049,3734
