ContentsCode_kode,år_kode,bosted_kode,kjønn_kode,aldersgruppe_kode,statistikkvariabel_kode,ContentsCode_navn,år_navn,bosted_navn,kjønn_navn,aldersgruppe_navn,statistikkvariabel_navn,verdi
EliminatedValue,15,30107,1,3,0,ok-sos006,2019,Vestre Aker,Kvinner,40-49,antall personer,138
EliminatedValue,15,30107,1,4,0,ok-sos006,2019,Vestre Aker,Kvinner,50-59,antall personer,272
EliminatedValue,15,30107,1,5,0,ok-sos006,2019,Vestre Aker,Kvinner,60-67,antall personer,301
EliminatedValue,15,30107,2,0,0,ok-sos006,2019,Vestre Aker,Menn,I alt,antall personer,489
EliminatedValue,15,30107,2,1,0,ok-sos006,2019,Vestre Aker,Menn,18-29,antall personer,41
EliminatedValue,15,30107,2,2,0,ok-sos006,2019,Vestre Aker,Menn,30-39,antall personer,53
EliminatedValue,15,30107,2,3,0,ok-sos006,2019,Vestre Aker,Menn,40-49,antall personer,82
EliminatedValue,15,30107,2,4,0,ok-sos006,2019,Vestre Aker,Menn,50-59,antall personer,157
EliminatedValue,15,30107,2,5,0,ok-sos006,2019,Vestre Aker,Menn,60-67,antall personer,156
EliminatedValue,15,30108,0,0,0,ok-sos006,2019,Nordre Aker,I alt,I alt,antall personer,1407
EliminatedValue,15,30108,0,1,0,ok-sos006,2019,Nordre Aker,I alt,18-29,antall personer,93
EliminatedValue,15,30108,0,2,0,ok-sos006,2019,Nordre Aker,I alt,30-39,antall personer,144
EliminatedValue,15,30108,0,3,0,ok-sos006,2019,Nordre Aker,I alt,40-49,antall personer,277
EliminatedValue,15,30108,0,4,0,ok-sos006,2019,Nordre Aker,I alt,50-59,antall personer,444
EliminatedValue,15,30108,0,5,0,ok-sos006,2019,Nordre Aker,I alt,60-67,antall personer,449
EliminatedValue,15,30108,1,0,0,ok-sos006,2019,Nordre Aker,Kvinner,I alt,antall personer,820
EliminatedValue,15,30108,1,1,0,ok-sos006,2019,Nordre Aker,Kvinner,18-29,antall personer,45
EliminatedValue,15,30108,1,2,0,ok-sos006,2019,Nordre Aker,Kvinner,30-39,antall personer,73
EliminatedValue,15,30108,1,3,0,ok-sos006,2019,Nordre Aker,Kvinner,40-49,antall personer,164
EliminatedValue,15,30108,1,4,0,ok-sos006,2019,Nordre Aker,Kvinner,50-59,antall personer,273
EliminatedValue,15,30108,1,5,0,ok-sos006,2019,Nordre Aker,Kvinner,60-67,antall personer,265
EliminatedValue,15,30108,2,0,0,ok-sos006,2019,Nordre Aker,Menn,I alt,antall personer,587
EliminatedValue,15,30108,2,1,0,ok-sos006,2019,Nordre Aker,Menn,18-29,antall personer,48
EliminatedValue,15,30108,2,2,0,ok-sos006,2019,Nordre Aker,Menn,30-39,antall personer,71
EliminatedValue,15,30108,2,3,0,ok-sos006,2019,Nordre Aker,Menn,40-49,antall personer,113
EliminatedValue,15,30108,2,4,0,ok-sos006,2019,Nordre Aker,Menn,50-59,antall personer,171
EliminatedValue,15,30108,2,5,0,ok-sos006,2019,Nordre Aker,Menn,60-67,antall personer,184
EliminatedValue,15,30109,0,0,0,ok-sos006,2019,Bjerke,I alt,I alt,antall personer,1418
EliminatedValue,15,30109,0,1,0,ok-sos006,2019,Bjerke,I alt,18-29,antall personer,76
EliminatedValue,15,30109,0,2,0,ok-sos006,2019,Bjerke,I alt,30-39,antall personer,122
EliminatedValue,15,30109,0,3,0,ok-sos006,2019,Bjerke,I alt,40-49,antall personer,261
EliminatedValue,15,30109,0,4,0,ok-sos006,2019,Bjerke,I alt,50-59,antall personer,518
EliminatedValue,15,30109,0,5,0,ok-sos006,2019,Bjerke,I alt,60-67,antall personer,441
EliminatedValue,15,30109,1,0,0,ok-sos006,2019,Bjerke,Kvinner,I alt,antall personer,772
EliminatedValue,15,30109,1,1,0,ok-sos006,2019,Bjerke,Kvinner,18-29,antall personer,30
EliminatedValue,15,30109,1,2,0,ok-sos006,2019,Bjerke,Kvinner,30-39,antall personer,57
EliminatedValue,15,30109,1,3,0,ok-sos006,2019,Bjerke,Kvinner,40-49,antall personer,157
EliminatedValue,15,30109,1,4,0,ok-sos006,2019,Bjerke,Kvinner,50-59,antall personer,278
EliminatedValue,15,30109,1,5,0,ok-sos006,2019,Bjerke,Kvinner,60-67,antall personer,250
EliminatedValue,15,30109,2,0,0,ok-sos006,2019,Bjerke,Menn,I alt,antall personer,646
EliminatedValue,15,30109,2,1,0,ok-sos006,2019,Bjerke,Menn,18-29,antall personer,46
EliminatedValue,15,30109,2,2,0,ok-sos006,2019,Bjerke,Menn,30-39,antall personer,65
EliminatedValue,15,30109,2,3,0,ok-sos006,2019,Bjerke,Menn,40-49,antall personer,104
EliminatedValue,15,30109,2,4,0,ok-sos006,2019,Bjerke,Menn,50-59,antall personer,240
EliminatedValue,15,30109,2,5,0,ok-sos006,2019,Bjerke,Menn,60-67,antall personer,191
EliminatedValue,15,30110,0,0,0,ok-sos006,2019,Grorud,I alt,I alt,antall personer,1979
EliminatedValue,15,30110,0,1,0,ok-sos006,2019,Grorud,I alt,18-29,antall personer,112
EliminatedValue,15,30110,0,2,0,ok-sos006,2019,Grorud,I alt,30-39,antall personer,174
EliminatedValue,15,30110,0,3,0,ok-sos006,2019,Grorud,I alt,40-49,antall personer,332
EliminatedValue,15,30110,0,4,0,ok-sos006,2019,Grorud,I alt,50-59,antall personer,728
EliminatedValue,15,30110,0,5,0,ok-sos006,2019,Grorud,I alt,60-67,antall personer,633
EliminatedValue,15,30110,1,0,0,ok-sos006,2019,Grorud,Kvinner,I alt,antall personer,1059
EliminatedValue,15,30110,1,1,0,ok-sos006,2019,Grorud,Kvinner,18-29,antall personer,45
EliminatedValue,15,30110,1,2,0,ok-sos006,2019,Grorud,Kvinner,30-39,antall personer,87
EliminatedValue,15,30110,1,3,0,ok-sos006,2019,Grorud,Kvinner,40-49,antall personer,195
EliminatedValue,15,30110,1,4,0,ok-sos006,2019,Grorud,Kvinner,50-59,antall personer,403
EliminatedValue,15,30110,1,5,0,ok-sos006,2019,Grorud,Kvinner,60-67,antall personer,329
EliminatedValue,15,30110,2,0,0,ok-sos006,2019,Grorud,Menn,I alt,antall personer,920
EliminatedValue,15,30110,2,1,0,ok-sos006,2019,Grorud,Menn,18-29,antall personer,67
EliminatedValue,15,30110,2,2,0,ok-sos006,2019,Grorud,Menn,30-39,antall personer,87
EliminatedValue,15,30110,2,3,0,ok-sos006,2019,Grorud,Menn,40-49,antall personer,137
EliminatedValue,15,30110,2,4,0,ok-sos006,2019,Grorud,Menn,50-59,antall personer,325
EliminatedValue,15,30110,2,5,0,ok-sos006,2019,Grorud,Menn,60-67,antall personer,304
EliminatedValue,15,30111,0,0,0,ok-sos006,2019,Stovner,I alt,I alt,antall personer,2067
EliminatedValue,15,30111,0,1,0,ok-sos006,2019,Stovner,I alt,18-29,antall personer,125
EliminatedValue,15,30111,0,2,0,ok-sos006,2019,Stovner,I alt,30-39,antall personer,145
EliminatedValue,15,30111,0,3,0,ok-sos006,2019,Stovner,I alt,40-49,antall personer,362
EliminatedValue,15,30111,0,4,0,ok-sos006,2019,Stovner,I alt,50-59,antall personer,791
EliminatedValue,15,30111,0,5,0,ok-sos006,2019,Stovner,I alt,60-67,antall personer,644
EliminatedValue,15,30111,1,0,0,ok-sos006,2019,Stovner,Kvinner,I alt,antall personer,1111
EliminatedValue,15,30111,1,1,0,ok-sos006,2019,Stovner,Kvinner,18-29,antall personer,42
EliminatedValue,15,30111,1,2,0,ok-sos006,2019,Stovner,Kvinner,30-39,antall personer,68
EliminatedValue,15,30111,1,3,0,ok-sos006,2019,Stovner,Kvinner,40-49,antall personer,211
EliminatedValue,15,30111,1,4,0,ok-sos006,2019,Stovner,Kvinner,50-59,antall personer,416
EliminatedValue,15,30111,1,5,0,ok-sos006,2019,Stovner,Kvinner,60-67,antall personer,374
EliminatedValue,15,30111,2,0,0,ok-sos006,2019,Stovner,Menn,I alt,antall personer,956
EliminatedValue,15,30111,2,1,0,ok-sos006,2019,Stovner,Menn,18-29,antall personer,83
EliminatedValue,15,30111,2,2,0,ok-sos006,2019,Stovner,Menn,30-39,antall personer,77
EliminatedValue,15,30111,2,3,0,ok-sos006,2019,Stovner,Menn,40-49,antall personer,151
EliminatedValue,15,30111,2,4,0,ok-sos006,2019,Stovner,Menn,50-59,antall personer,375
EliminatedValue,15,30111,2,5,0,ok-sos006,2019,Stovner,Menn,60-67,antall personer,270
EliminatedValue,15,30112,0,0,0,ok-sos006,2019,Alna,I alt,I alt,antall personer,3393
EliminatedValue,15,30112,0,1,0,ok-sos006,2019,Alna,I alt,18-29,antall personer,156
EliminatedValue,15,30112,0,2,0,ok-sos006,2019,Alna,I alt,30-39,antall personer,265
EliminatedValue,15,30112,0,3,0,ok-sos006,2019,Alna,I alt,40-49,antall personer,592
EliminatedValue,15,30112,0,4,0,ok-sos006,2019,Alna,I alt,50-59,antall personer,1301
EliminatedValue,15,30112,0,5,0,ok-sos006,2019,Alna,I alt,60-67,antall personer,1079
EliminatedValue,15,30112,1,0,0,ok-sos006,2019,Alna,Kvinner,I alt,antall personer,1889
EliminatedValue,15,30112,1,1,0,ok-sos006,2019,Alna,Kvinner,18-29,antall personer,68
EliminatedValue,15,30112,1,2,0,ok-sos006,2019,Alna,Kvinner,30-39,antall personer,134
EliminatedValue,15,30112,1,3,0,ok-sos006,2019,Alna,Kvinner,40-49,antall personer,336
EliminatedValue,15,30112,1,4,0,ok-sos006,2019,Alna,Kvinner,50-59,antall personer,734
EliminatedValue,15,30112,1,5,0,ok-sos006,2019,Alna,Kvinner,60-67,antall personer,617
EliminatedValue,15,30112,2,0,0,ok-sos006,2019,Alna,Menn,I alt,antall personer,1504
EliminatedValue,15,30112,2,1,0,ok-sos006,2019,Alna,Menn,18-29,antall personer,88
EliminatedValue,15,30112,2,2,0,ok-sos006,2019,Alna,Menn,30-39,antall personer,131
EliminatedValue,15,30112,2,3,0,ok-sos006,2019,Alna,Menn,40-49,antall personer,256
EliminatedValue,15,30112,2,4,0,ok-sos006,2019,Alna,Menn,50-59,antall personer,567
EliminatedValue,15,30112,2,5,0,ok-sos006,2019,Alna,Menn,60-67,antall personer,462
EliminatedValue,15,30113,0,0,0,ok-sos006,2019,Østensjø,I alt,I alt,antall personer,2356
EliminatedValue,15,30113,0,1,0,ok-sos006,2019,Østensjø,I alt,18-29,antall personer,97
EliminatedValue,15,30113,0,2,0,ok-sos006,2019,Østensjø,I alt,30-39,antall personer,144
EliminatedValue,15,30113,0,3,0,ok-sos006,2019,Østensjø,I alt,40-49,antall personer,365
EliminatedValue,15,30113,0,4,0,ok-sos006,2019,Østensjø,I alt,50-59,antall personer,880
EliminatedValue,15,30113,0,5,0,ok-sos006,2019,Østensjø,I alt,60-67,antall personer,870
EliminatedValue,15,30113,1,0,0,ok-sos006,2019,Østensjø,Kvinner,I alt,antall personer,1442
EliminatedValue,15,30113,1,1,0,ok-sos006,2019,Østensjø,Kvinner,18-29,antall personer,47
EliminatedValue,15,30113,1,2,0,ok-sos006,2019,Østensjø,Kvinner,30-39,antall personer,79
EliminatedValue,15,30113,1,3,0,ok-sos006,2019,Østensjø,Kvinner,40-49,antall personer,217
EliminatedValue,15,30113,1,4,0,ok-sos006,2019,Østensjø,Kvinner,50-59,antall personer,573
EliminatedValue,15,30113,1,5,0,ok-sos006,2019,Østensjø,Kvinner,60-67,antall personer,526
EliminatedValue,15,30113,2,0,0,ok-sos006,2019,Østensjø,Menn,I alt,antall personer,914
EliminatedValue,15,30113,2,1,0,ok-sos006,2019,Østensjø,Menn,18-29,antall personer,50
EliminatedValue,15,30113,2,2,0,ok-sos006,2019,Østensjø,Menn,30-39,antall personer,65
EliminatedValue,15,30113,2,3,0,ok-sos006,2019,Østensjø,Menn,40-49,antall personer,148
EliminatedValue,15,30113,2,4,0,ok-sos006,2019,Østensjø,Menn,50-59,antall personer,307
EliminatedValue,15,30113,2,5,0,ok-sos006,2019,Østensjø,Menn,60-67,antall personer,344
EliminatedValue,15,30114,0,0,0,ok-sos006,2019,Nordstrand,I alt,I alt,antall personer,1818
EliminatedValue,15,30114,0,1,0,ok-sos006,2019,Nordstrand,I alt,18-29,antall personer,102
EliminatedValue,15,30114,0,2,0,ok-sos006,2019,Nordstrand,I alt,30-39,antall personer,147
EliminatedValue,15,30114,0,3,0,ok-sos006,2019,Nordstrand,I alt,40-49,antall personer,292
EliminatedValue,15,30114,0,4,0,ok-sos006,2019,Nordstrand,I alt,50-59,antall personer,626
EliminatedValue,15,30114,0,5,0,ok-sos006,2019,Nordstrand,I alt,60-67,antall personer,651
EliminatedValue,15,30114,1,0,0,ok-sos006,2019,Nordstrand,Kvinner,I alt,antall personer,1151
EliminatedValue,15,30114,1,1,0,ok-sos006,2019,Nordstrand,Kvinner,18-29,antall personer,46
EliminatedValue,15,30114,1,2,0,ok-sos006,2019,Nordstrand,Kvinner,30-39,antall personer,80
EliminatedValue,15,30114,1,3,0,ok-sos006,2019,Nordstrand,Kvinner,40-49,antall personer,195
EliminatedValue,15,30114,1,4,0,ok-sos006,2019,Nordstrand,Kvinner,50-59,antall personer,406
EliminatedValue,15,30114,1,5,0,ok-sos006,2019,Nordstrand,Kvinner,60-67,antall personer,424
EliminatedValue,15,30114,2,0,0,ok-sos006,2019,Nordstrand,Menn,I alt,antall personer,667
EliminatedValue,15,30114,2,1,0,ok-sos006,2019,Nordstrand,Menn,18-29,antall personer,56
EliminatedValue,15,30114,2,2,0,ok-sos006,2019,Nordstrand,Menn,30-39,antall personer,67
EliminatedValue,15,30114,2,3,0,ok-sos006,2019,Nordstrand,Menn,40-49,antall personer,97
EliminatedValue,15,30114,2,4,0,ok-sos006,2019,Nordstrand,Menn,50-59,antall personer,220
EliminatedValue,15,30114,2,5,0,ok-sos006,2019,Nordstrand,Menn,60-67,antall personer,227
EliminatedValue,15,30115,0,0,0,ok-sos006,2019,Søndre Nordstrand,I alt,I alt,antall personer,2354
EliminatedValue,15,30115,0,1,0,ok-sos006,2019,Søndre Nordstrand,I alt,18-29,antall personer,121
EliminatedValue,15,30115,0,2,0,ok-sos006,2019,Søndre Nordstrand,I alt,30-39,antall personer,195
EliminatedValue,15,30115,0,3,0,ok-sos006,2019,Søndre Nordstrand,I alt,40-49,antall personer,430
EliminatedValue,15,30115,0,4,0,ok-sos006,2019,Søndre Nordstrand,I alt,50-59,antall personer,822
EliminatedValue,15,30115,0,5,0,ok-sos006,2019,Søndre Nordstrand,I alt,60-67,antall personer,786
EliminatedValue,15,30115,1,0,0,ok-sos006,2019,Søndre Nordstrand,Kvinner,I alt,antall personer,1355
EliminatedValue,15,30115,1,1,0,ok-sos006,2019,Søndre Nordstrand,Kvinner,18-29,antall personer,58
EliminatedValue,15,30115,1,2,0,ok-sos006,2019,Søndre Nordstrand,Kvinner,30-39,antall personer,96
EliminatedValue,15,30115,1,3,0,ok-sos006,2019,Søndre Nordstrand,Kvinner,40-49,antall personer,257
EliminatedValue,15,30115,1,4,0,ok-sos006,2019,Søndre Nordstrand,Kvinner,50-59,antall personer,503
EliminatedValue,15,30115,1,5,0,ok-sos006,2019,Søndre Nordstrand,Kvinner,60-67,antall personer,441
EliminatedValue,15,30115,2,0,0,ok-sos006,2019,Søndre Nordstrand,Menn,I alt,antall personer,999
EliminatedValue,15,30115,2,1,0,ok-sos006,2019,Søndre Nordstrand,Menn,18-29,antall personer,63
EliminatedValue,15,30115,2,2,0,ok-sos006,2019,Søndre Nordstrand,Menn,30-39,antall personer,99
EliminatedValue,15,30115,2,3,0,ok-sos006,2019,Søndre Nordstrand,Menn,40-49,antall personer,173
EliminatedValue,15,30115,2,4,0,ok-sos006,2019,Søndre Nordstrand,Menn,50-59,antall personer,319
EliminatedValue,15,30115,2,5,0,ok-sos006,2019,Søndre Nordstrand,Menn,60-67,antall personer,345
EliminatedValue,15,30199,0,0,0,ok-sos006,2019,Uten registrert adresse,I alt,I alt,antall personer,18
EliminatedValue,15,30199,0,1,0,ok-sos006,2019,Uten registrert adresse,I alt,18-29,antall personer,
EliminatedValue,15,30199,0,2,0,ok-sos006,2019,Uten registrert adresse,I alt,30-39,antall personer,1
EliminatedValue,15,30199,0,3,0,ok-sos006,2019,Uten registrert adresse,I alt,40-49,antall personer,1
EliminatedValue,15,30199,0,4,0,ok-sos006,2019,Uten registrert adresse,I alt,50-59,antall personer,10
EliminatedValue,15,30199,0,5,0,ok-sos006,2019,Uten registrert adresse,I alt,60-67,antall personer,6
EliminatedValue,15,30199,1,0,0,ok-sos006,2019,Uten registrert adresse,Kvinner,I alt,antall personer,11
EliminatedValue,15,30199,1,1,0,ok-sos006,2019,Uten registrert adresse,Kvinner,18-29,antall personer,
EliminatedValue,15,30199,1,2,0,ok-sos006,2019,Uten registrert adresse,Kvinner,30-39,antall personer,1
EliminatedValue,15,30199,1,3,0,ok-sos006,2019,Uten registrert adresse,Kvinner,40-49,antall personer,
EliminatedValue,15,30199,1,4,0,ok-sos006,2019,Uten registrert adresse,Kvinner,50-59,antall personer,7
EliminatedValue,15,30199,1,5,0,ok-sos006,2019,Uten registrert adresse,Kvinner,60-67,antall personer,3
EliminatedValue,15,30199,2,0,0,ok-sos006,2019,Uten registrert adresse,Menn,I alt,antall personer,7
EliminatedValue,15,30199,2,1,0,ok-sos006,2019,Uten registrert adresse,Menn,18-29,antall personer,
EliminatedValue,15,30199,2,2,0,ok-sos006,2019,Uten registrert adresse,Menn,30-39,antall personer,
EliminatedValue,15,30199,2,3,0,ok-sos006,2019,Uten registrert adresse,Menn,40-49,antall personer,1
EliminatedValue,15,30199,2,4,0,ok-sos006,2019,Uten registrert adresse,Menn,50-59,antall personer,3
EliminatedValue,15,30199,2,5,0,ok-sos006,2019,Uten registrert adresse,Menn,60-67,antall personer,3
EliminatedValue,15,30118195,0,0,0,ok-sos006,2019,Ukjent bydel,I alt,I alt,antall personer,
EliminatedValue,15,30118195,0,1,0,ok-sos006,2019,Ukjent bydel,I alt,18-29,antall personer,
EliminatedValue,15,30118195,0,2,0,ok-sos006,2019,Ukjent bydel,I alt,30-39,antall personer,
EliminatedValue,15,30118195,0,3,0,ok-sos006,2019,Ukjent bydel,I alt,40-49,antall personer,
EliminatedValue,15,30118195,0,4,0,ok-sos006,2019,Ukjent bydel,I alt,50-59,antall personer,
EliminatedValue,15,30118195,0,5,0,ok-sos006,2019,Ukjent bydel,I alt,60-67,antall personer,
EliminatedValue,15,30118195,1,0,0,ok-sos006,2019,Ukjent bydel,Kvinner,I alt,antall personer,
EliminatedValue,15,30118195,1,1,0,ok-sos006,2019,Ukjent bydel,Kvinner,18-29,antall personer,
EliminatedValue,15,30118195,1,2,0,ok-sos006,2019,Ukjent bydel,Kvinner,30-39,antall personer,
EliminatedValue,15,30118195,1,3,0,ok-sos006,2019,Ukjent bydel,Kvinner,40-49,antall personer,
EliminatedValue,15,30118195,1,4,0,ok-sos006,2019,Ukjent bydel,Kvinner,50-59,antall personer,
EliminatedValue,15,30118195,1,5,0,ok-sos006,2019,Ukjent bydel,Kvinner,60-67,antall personer,
EliminatedValue,15,30118195,2,0,0,ok-sos006,2019,Ukjent bydel,Menn,I alt,antall personer,
EliminatedValue,15,30118195,2,1,0,ok-sos006,2019,Ukjent bydel,Menn,18-29,antall personer,
EliminatedValue,15,30118195,2,2,0,ok-sos006,2019,Ukjent bydel,Menn,30-39,antall personer,
EliminatedValue,15,30118195,2,3,0,ok-sos006,2019,Ukjent bydel,Menn,40-49,antall personer,
EliminatedValue,15,30118195,2,4,0,ok-sos006,2019,Ukjent bydel,Menn,50-59,antall personer,
EliminatedValue,15,30118195,2,5,0,ok-sos006,2019,Ukjent bydel,Menn,60-67,antall personer,
EliminatedValue,16,301,0,0,0,ok-sos006,2020,Oslo i alt,I alt,I alt,antall personer,29963
EliminatedValue,16,301,0,1,0,ok-sos006,2020,Oslo i alt,I alt,18-29,antall personer,1615
EliminatedValue,16,301,0,2,0,ok-sos006,2020,Oslo i alt,I alt,30-39,antall personer,2846
EliminatedValue,16,301,0,3,0,ok-sos006,2020,Oslo i alt,I alt,40-49,antall personer,5406
EliminatedValue,16,301,0,4,0,ok-sos006,2020,Oslo i alt,I alt,50-59,antall personer,10558
EliminatedValue,16,301,0,5,0,ok-sos006,2020,Oslo i alt,I alt,60-67,antall personer,9538
EliminatedValue,16,301,1,0,0,ok-sos006,2020,Oslo i alt,Kvinner,I alt,antall personer,16755
EliminatedValue,16,301,1,1,0,ok-sos006,2020,Oslo i alt,Kvinner,18-29,antall personer,756
EliminatedValue,16,301,1,2,0,ok-sos006,2020,Oslo i alt,Kvinner,30-39,antall personer,1421
EliminatedValue,16,301,1,3,0,ok-sos006,2020,Oslo i alt,Kvinner,40-49,antall personer,3098
EliminatedValue,16,301,1,4,0,ok-sos006,2020,Oslo i alt,Kvinner,50-59,antall personer,5997
EliminatedValue,16,301,1,5,0,ok-sos006,2020,Oslo i alt,Kvinner,60-67,antall personer,5483
EliminatedValue,16,301,2,0,0,ok-sos006,2020,Oslo i alt,Menn,I alt,antall personer,13208
EliminatedValue,16,301,2,1,0,ok-sos006,2020,Oslo i alt,Menn,18-29,antall personer,859
EliminatedValue,16,301,2,2,0,ok-sos006,2020,Oslo i alt,Menn,30-39,antall personer,1425
EliminatedValue,16,301,2,3,0,ok-sos006,2020,Oslo i alt,Menn,40-49,antall personer,2308
EliminatedValue,16,301,2,4,0,ok-sos006,2020,Oslo i alt,Menn,50-59,antall personer,4561
EliminatedValue,16,301,2,5,0,ok-sos006,2020,Oslo i alt,Menn,60-67,antall personer,4055
EliminatedValue,16,30101,0,0,0,ok-sos006,2020,Gamle Oslo,I alt,I alt,antall personer,2718
EliminatedValue,16,30101,0,1,0,ok-sos006,2020,Gamle Oslo,I alt,18-29,antall personer,96
EliminatedValue,16,30101,0,2,0,ok-sos006,2020,Gamle Oslo,I alt,30-39,antall personer,293
EliminatedValue,16,30101,0,3,0,ok-sos006,2020,Gamle Oslo,I alt,40-49,antall personer,549
EliminatedValue,16,30101,0,4,0,ok-sos006,2020,Gamle Oslo,I alt,50-59,antall personer,960
EliminatedValue,16,30101,0,5,0,ok-sos006,2020,Gamle Oslo,I alt,60-67,antall personer,820
EliminatedValue,16,30101,1,0,0,ok-sos006,2020,Gamle Oslo,Kvinner,I alt,antall personer,1380
EliminatedValue,16,30101,1,1,0,ok-sos006,2020,Gamle Oslo,Kvinner,18-29,antall personer,43
EliminatedValue,16,30101,1,2,0,ok-sos006,2020,Gamle Oslo,Kvinner,30-39,antall personer,140
EliminatedValue,16,30101,1,3,0,ok-sos006,2020,Gamle Oslo,Kvinner,40-49,antall personer,281
EliminatedValue,16,30101,1,4,0,ok-sos006,2020,Gamle Oslo,Kvinner,50-59,antall personer,473
EliminatedValue,16,30101,1,5,0,ok-sos006,2020,Gamle Oslo,Kvinner,60-67,antall personer,443
EliminatedValue,16,30101,2,0,0,ok-sos006,2020,Gamle Oslo,Menn,I alt,antall personer,1338
EliminatedValue,16,30101,2,1,0,ok-sos006,2020,Gamle Oslo,Menn,18-29,antall personer,53
EliminatedValue,16,30101,2,2,0,ok-sos006,2020,Gamle Oslo,Menn,30-39,antall personer,153
EliminatedValue,16,30101,2,3,0,ok-sos006,2020,Gamle Oslo,Menn,40-49,antall personer,268
EliminatedValue,16,30101,2,4,0,ok-sos006,2020,Gamle Oslo,Menn,50-59,antall personer,487
EliminatedValue,16,30101,2,5,0,ok-sos006,2020,Gamle Oslo,Menn,60-67,antall personer,377
EliminatedValue,16,30102,0,0,0,ok-sos006,2020,Grünerløkka,I alt,I alt,antall personer,2352
EliminatedValue,16,30102,0,1,0,ok-sos006,2020,Grünerløkka,I alt,18-29,antall personer,157
EliminatedValue,16,30102,0,2,0,ok-sos006,2020,Grünerløkka,I alt,30-39,antall personer,266
EliminatedValue,16,30102,0,3,0,ok-sos006,2020,Grünerløkka,I alt,40-49,antall personer,462
EliminatedValue,16,30102,0,4,0,ok-sos006,2020,Grünerløkka,I alt,50-59,antall personer,806
EliminatedValue,16,30102,0,5,0,ok-sos006,2020,Grünerløkka,I alt,60-67,antall personer,661
EliminatedValue,16,30102,1,0,0,ok-sos006,2020,Grünerløkka,Kvinner,I alt,antall personer,1175
EliminatedValue,16,30102,1,1,0,ok-sos006,2020,Grünerløkka,Kvinner,18-29,antall personer,75
EliminatedValue,16,30102,1,2,0,ok-sos006,2020,Grünerløkka,Kvinner,30-39,antall personer,138
EliminatedValue,16,30102,1,3,0,ok-sos006,2020,Grünerløkka,Kvinner,40-49,antall personer,226
EliminatedValue,16,30102,1,4,0,ok-sos006,2020,Grünerløkka,Kvinner,50-59,antall personer,398
EliminatedValue,16,30102,1,5,0,ok-sos006,2020,Grünerløkka,Kvinner,60-67,antall personer,338
EliminatedValue,16,30102,2,0,0,ok-sos006,2020,Grünerløkka,Menn,I alt,antall personer,1177
EliminatedValue,16,30102,2,1,0,ok-sos006,2020,Grünerløkka,Menn,18-29,antall personer,82
EliminatedValue,16,30102,2,2,0,ok-sos006,2020,Grünerløkka,Menn,30-39,antall personer,128
EliminatedValue,16,30102,2,3,0,ok-sos006,2020,Grünerløkka,Menn,40-49,antall personer,236
EliminatedValue,16,30102,2,4,0,ok-sos006,2020,Grünerløkka,Menn,50-59,antall personer,408
EliminatedValue,16,30102,2,5,0,ok-sos006,2020,Grünerløkka,Menn,60-67,antall personer,323
EliminatedValue,16,30103,0,0,0,ok-sos006,2020,Sagene,I alt,I alt,antall personer,1883
EliminatedValue,16,30103,0,1,0,ok-sos006,2020,Sagene,I alt,18-29,antall personer,91
EliminatedValue,16,30103,0,2,0,ok-sos006,2020,Sagene,I alt,30-39,antall personer,188
EliminatedValue,16,30103,0,3,0,ok-sos006,2020,Sagene,I alt,40-49,antall personer,342
EliminatedValue,16,30103,0,4,0,ok-sos006,2020,Sagene,I alt,50-59,antall personer,683
EliminatedValue,16,30103,0,5,0,ok-sos006,2020,Sagene,I alt,60-67,antall personer,579
EliminatedValue,16,30103,1,0,0,ok-sos006,2020,Sagene,Kvinner,I alt,antall personer,965
EliminatedValue,16,30103,1,1,0,ok-sos006,2020,Sagene,Kvinner,18-29,antall personer,45
EliminatedValue,16,30103,1,2,0,ok-sos006,2020,Sagene,Kvinner,30-39,antall personer,100
EliminatedValue,16,30103,1,3,0,ok-sos006,2020,Sagene,Kvinner,40-49,antall personer,170
EliminatedValue,16,30103,1,4,0,ok-sos006,2020,Sagene,Kvinner,50-59,antall personer,348
EliminatedValue,16,30103,1,5,0,ok-sos006,2020,Sagene,Kvinner,60-67,antall personer,302
EliminatedValue,16,30103,2,0,0,ok-sos006,2020,Sagene,Menn,I alt,antall personer,918
EliminatedValue,16,30103,2,1,0,ok-sos006,2020,Sagene,Menn,18-29,antall personer,46
EliminatedValue,16,30103,2,2,0,ok-sos006,2020,Sagene,Menn,30-39,antall personer,88
EliminatedValue,16,30103,2,3,0,ok-sos006,2020,Sagene,Menn,40-49,antall personer,172
EliminatedValue,16,30103,2,4,0,ok-sos006,2020,Sagene,Menn,50-59,antall personer,335
EliminatedValue,16,30103,2,5,0,ok-sos006,2020,Sagene,Menn,60-67,antall personer,277
EliminatedValue,16,30104,0,0,0,ok-sos006,2020,St. Hanshaugen,I alt,I alt,antall personer,1314
EliminatedValue,16,30104,0,1,0,ok-sos006,2020,St. Hanshaugen,I alt,18-29,antall personer,72
EliminatedValue,16,30104,0,2,0,ok-sos006,2020,St. Hanshaugen,I alt,30-39,antall personer,173
EliminatedValue,16,30104,0,3,0,ok-sos006,2020,St. Hanshaugen,I alt,40-49,antall personer,259
EliminatedValue,16,30104,0,4,0,ok-sos006,2020,St. Hanshaugen,I alt,50-59,antall personer,427
EliminatedValue,16,30104,0,5,0,ok-sos006,2020,St. Hanshaugen,I alt,60-67,antall personer,383
