Region_kode,ContentsCode_kode,Tid_kode,Region_navn,ContentsCode_navn,Tid_navn,verdi
0301,Innvandring5,2013K2,Oslo - Oslove,Innvandring,2013K2,3685
0301,Innvandring5,2013K3,Oslo - Oslove,Innvandring,2013K3,4817
0301,Innvandring5,2013K4,Oslo - Oslove,Innvandring,2013K4,3879
0301,Innvandring5,2014K1,Oslo - Oslove,Innvandring,2014K1,4288
0301,Innvandring5,2014K2,Oslo - Oslove,Innvandring,2014K2,3060
0301,Innvandring5,2014K3,Oslo - Oslove,Innvandring,2014K3,4876
0301,Innvandring5,2014K4,Oslo - Oslove,Innvandring,2014K4,3575
0301,Innvandring5,2015K1,Oslo - Oslove,Innvandring,2015K1,3867
0301,Innvandring5,2015K2,Oslo - Oslove,Innvandring,2015K2,2924
0301,Innvandring5,2015K3,Oslo - Oslove,Innvandring,2015K3,4696
0301,Innvandring5,2015K4,Oslo - Oslove,Innvandring,2015K4,3638
0301,Innvandring5,2016K1,Oslo - Oslove,Innvandring,2016K1,3392
0301,Innvandring5,2016K2,Oslo - Oslove,Innvandring,2016K2,2994
0301,Innvandring5,2016K3,Oslo - Oslove,Innvandring,2016K3,3957
0301,Innvandring5,2016K4,Oslo - Oslove,Innvandring,2016K4,2741
0301,Innvandring5,2017K1,Oslo - Oslove,Innvandring,2017K1,3340
0301,Innvandring5,2017K2,Oslo - Oslove,Innvandring,2017K2,2607
0301,Innvandring5,2017K3,Oslo - Oslove,Innvandring,2017K3,3800
0301,Innvandring5,2017K4,Oslo - Oslove,Innvandring,2017K4,3244
0301,Innvandring5,2018K1,Oslo - Oslove,Innvandring,2018K1,3022
0301,Innvandring5,2018K2,Oslo - Oslove,Innvandring,2018K2,2691
0301,Innvandring5,2018K3,Oslo - Oslove,Innvandring,2018K3,3762
0301,Innvandring5,2018K4,Oslo - Oslove,Innvandring,2018K4,3009
0301,Innvandring5,2019K1,Oslo - Oslove,Innvandring,2019K1,3123
0301,Innvandring5,2019K2,Oslo - Oslove,Innvandring,2019K2,2613
0301,Innvandring5,2019K3,Oslo - Oslove,Innvandring,2019K3,3817
0301,Innvandring5,2019K4,Oslo - Oslove,Innvandring,2019K4,3412
0301,Innvandring5,2020K1,Oslo - Oslove,Innvandring,2020K1,2585
0301,Innvandring5,2020K2,Oslo - Oslove,Innvandring,2020K2,1155
0301,Innvandring5,2020K3,Oslo - Oslove,Innvandring,2020K3,3086
0301,Innvandring5,2020K4,Oslo - Oslove,Innvandring,2020K4,1887
0301,Innvandring5,2021K1,Oslo - Oslove,Innvandring,2021K1,2144
0301,Innvandring5,2021K2,Oslo - Oslove,Innvandring,2021K2,2325
0301,Innvandring5,2021K3,Oslo - Oslove,Innvandring,2021K3,3331
0301,Innvandring5,2021K4,Oslo - Oslove,Innvandring,2021K4,3912
0301,Innvandring5,2022K1,Oslo - Oslove,Innvandring,2022K1,3694
0301,Innvandring5,2022K2,Oslo - Oslove,Innvandring,2022K2,3691
0301,Innvandring5,2022K3,Oslo - Oslove,Innvandring,2022K3,4961
0301,Innvandring5,2022K4,Oslo - Oslove,Innvandring,2022K4,3566
0301,Innvandring5,2023K1,Oslo - Oslove,Innvandring,2023K1,3127
0301,Innvandring5,2023K2,Oslo - Oslove,Innvandring,2023K2,2848
0301,Innvandring5,2023K3,Oslo - Oslove,Innvandring,2023K3,3882
0301,Innvandring5,2023K4,Oslo - Oslove,Innvandring,2023K4,2891
0301,Innvandring5,2024K1,Oslo - Oslove,Innvandring,2024K1,2764
0301,Innvandring5,2024K2,Oslo - Oslove,Innvandring,2024K2,2037
0301,Innvandring5,2024K3,Oslo - Oslove,Innvandring,2024K3,3276
0301,Innvandring5,2024K4,Oslo - Oslove,Innvandring,2024K4,2489
0301,Innvandring5,2025K1,Oslo - Oslove,Innvandring,2025K1,2095
0301,Innvandring5,2025K2,Oslo - Oslove,Innvandring,2025K2,1901
0301,Innvandring5,2025K3,Oslo - Oslove,Innvandring,2025K3,3174
0301,Innvandring5,2025K4,Oslo - Oslove,Innvandring,2025K4,2331
0301,Innvandring5,2026K1,Oslo - Oslove,Innvandring,2026K1,2257
0301,Utvandring6,1997K4,Oslo - Oslove,Utvandring,1997K4,1051
0301,Utvandring6,1998K1,Oslo - Oslove,Utvandring,1998K1,1458
0301,Utvandring6,1998K2,Oslo - Oslove,Utvandring,1998K2,980
0301,Utvandring6,1998K3,Oslo - Oslove,Utvandring,1998K3,2177
0301,Utvandring6,1998K4,Oslo - Oslove,Utvandring,1998K4,1823
0301,Utvandring6,1999K1,Oslo - Oslove,Utvandring,1999K1,1429
0301,Utvandring6,1999K2,Oslo - Oslove,Utvandring,1999K2,1165
0301,Utvandring6,1999K3,Oslo - Oslove,Utvandring,1999K3,1836
0301,Utvandring6,1999K4,Oslo - Oslove,Utvandring,1999K4,1365
0301,Utvandring6,2000K1,Oslo - Oslove,Utvandring,2000K1,1362
0301,Utvandring6,2000K2,Oslo - Oslove,Utvandring,2000K2,1456
0301,Utvandring6,2000K3,Oslo - Oslove,Utvandring,2000K3,2349
0301,Utvandring6,2000K4,Oslo - Oslove,Utvandring,2000K4,2377
0301,Utvandring6,2001K1,Oslo - Oslove,Utvandring,2001K1,1456
0301,Utvandring6,2001K2,Oslo - Oslove,Utvandring,2001K2,1443
0301,Utvandring6,2001K3,Oslo - Oslove,Utvandring,2001K3,2078
0301,Utvandring6,2001K4,Oslo - Oslove,Utvandring,2001K4,2304
0301,Utvandring6,2002K1,Oslo - Oslove,Utvandring,2002K1,1270
0301,Utvandring6,2002K2,Oslo - Oslove,Utvandring,2002K2,1255
0301,Utvandring6,2002K3,Oslo - Oslove,Utvandring,2002K3,2004
0301,Utvandring6,2002K4,Oslo - Oslove,Utvandring,2002K4,1391
0301,Utvandring6,2003K1,Oslo - Oslove,Utvandring,2003K1,1569
0301,Utvandring6,2003K2,Oslo - Oslove,Utvandring,2003K2,1652
0301,Utvandring6,2003K3,Oslo - Oslove,Utvandring,2003K3,2218
0301,Utvandring6,2003K4,Oslo - Oslove,Utvandring,2003K4,1640
0301,Utvandring6,2004K1,Oslo - Oslove,Utvandring,2004K1,1805
0301,Utvandring6,2004K2,Oslo - Oslove,Utvandring,2004K2,1360
0301,Utvandring6,2004K3,Oslo - Oslove,Utvandring,2004K3,1905
0301,Utvandring6,2004K4,Oslo - Oslove,Utvandring,2004K4,1827
0301,Utvandring6,2005K1,Oslo - Oslove,Utvandring,2005K1,1721
0301,Utvandring6,2005K2,Oslo - Oslove,Utvandring,2005K2,1704
0301,Utvandring6,2005K3,Oslo - Oslove,Utvandring,2005K3,1912
0301,Utvandring6,2005K4,Oslo - Oslove,Utvandring,2005K4,1179
0301,Utvandring6,2006K1,Oslo - Oslove,Utvandring,2006K1,1746
0301,Utvandring6,2006K2,Oslo - Oslove,Utvandring,2006K2,1080
0301,Utvandring6,2006K3,Oslo - Oslove,Utvandring,2006K3,2241
0301,Utvandring6,2006K4,Oslo - Oslove,Utvandring,2006K4,1719
0301,Utvandring6,2007K1,Oslo - Oslove,Utvandring,2007K1,1752
0301,Utvandring6,2007K2,Oslo - Oslove,Utvandring,2007K2,1576
0301,Utvandring6,2007K3,Oslo - Oslove,Utvandring,2007K3,1892
0301,Utvandring6,2007K4,Oslo - Oslove,Utvandring,2007K4,1586
0301,Utvandring6,2008K1,Oslo - Oslove,Utvandring,2008K1,1144
0301,Utvandring6,2008K2,Oslo - Oslove,Utvandring,2008K2,1707
0301,Utvandring6,2008K3,Oslo - Oslove,Utvandring,2008K3,1861
0301,Utvandring6,2008K4,Oslo - Oslove,Utvandring,2008K4,1882
0301,Utvandring6,2009K1,Oslo - Oslove,Utvandring,2009K1,2325
0301,Utvandring6,2009K2,Oslo - Oslove,Utvandring,2009K2,2188
0301,Utvandring6,2009K3,Oslo - Oslove,Utvandring,2009K3,2466
0301,Utvandring6,2009K4,Oslo - Oslove,Utvandring,2009K4,1271
0301,Utvandring6,2010K1,Oslo - Oslove,Utvandring,2010K1,2741
0301,Utvandring6,2010K2,Oslo - Oslove,Utvandring,2010K2,1855
0301,Utvandring6,2010K3,Oslo - Oslove,Utvandring,2010K3,2857
0301,Utvandring6,2010K4,Oslo - Oslove,Utvandring,2010K4,2229
0301,Utvandring6,2011K1,Oslo - Oslove,Utvandring,2011K1,2682
0301,Utvandring6,2011K2,Oslo - Oslove,Utvandring,2011K2,2110
0301,Utvandring6,2011K3,Oslo - Oslove,Utvandring,2011K3,2844
0301,Utvandring6,2011K4,Oslo - Oslove,Utvandring,2011K4,2389
0301,Utvandring6,2012K1,Oslo - Oslove,Utvandring,2012K1,2156
0301,Utvandring6,2012K2,Oslo - Oslove,Utvandring,2012K2,2052
0301,Utvandring6,2012K3,Oslo - Oslove,Utvandring,2012K3,3898
0301,Utvandring6,2012K4,Oslo - Oslove,Utvandring,2012K4,2697
0301,Utvandring6,2013K1,Oslo - Oslove,Utvandring,2013K1,3091
0301,Utvandring6,2013K2,Oslo - Oslove,Utvandring,2013K2,1987
0301,Utvandring6,2013K3,Oslo - Oslove,Utvandring,2013K3,2905
0301,Utvandring6,2013K4,Oslo - Oslove,Utvandring,2013K4,2660
0301,Utvandring6,2014K1,Oslo - Oslove,Utvandring,2014K1,1988
0301,Utvandring6,2014K2,Oslo - Oslove,Utvandring,2014K2,1701
0301,Utvandring6,2014K3,Oslo - Oslove,Utvandring,2014K3,2280
0301,Utvandring6,2014K4,Oslo - Oslove,Utvandring,2014K4,2746
0301,Utvandring6,2015K1,Oslo - Oslove,Utvandring,2015K1,2239
0301,Utvandring6,2015K2,Oslo - Oslove,Utvandring,2015K2,2179
0301,Utvandring6,2015K3,Oslo - Oslove,Utvandring,2015K3,3304
0301,Utvandring6,2015K4,Oslo - Oslove,Utvandring,2015K4,2771
0301,Utvandring6,2016K1,Oslo - Oslove,Utvandring,2016K1,2232
0301,Utvandring6,2016K2,Oslo - Oslove,Utvandring,2016K2,2212
0301,Utvandring6,2016K3,Oslo - Oslove,Utvandring,2016K3,2788
0301,Utvandring6,2016K4,Oslo - Oslove,Utvandring,2016K4,2595
0301,Utvandring6,2017K1,Oslo - Oslove,Utvandring,2017K1,2709
0301,Utvandring6,2017K2,Oslo - Oslove,Utvandring,2017K2,1965
0301,Utvandring6,2017K3,Oslo - Oslove,Utvandring,2017K3,2479
0301,Utvandring6,2017K4,Oslo - Oslove,Utvandring,2017K4,2374
0301,Utvandring6,2018K1,Oslo - Oslove,Utvandring,2018K1,2592
0301,Utvandring6,2018K2,Oslo - Oslove,Utvandring,2018K2,1595
0301,Utvandring6,2018K3,Oslo - Oslove,Utvandring,2018K3,2422
0301,Utvandring6,2018K4,Oslo - Oslove,Utvandring,2018K4,2305
0301,Utvandring6,2019K1,Oslo - Oslove,Utvandring,2019K1,1627
0301,Utvandring6,2019K2,Oslo - Oslove,Utvandring,2019K2,1563
0301,Utvandring6,2019K3,Oslo - Oslove,Utvandring,2019K3,2316
0301,Utvandring6,2019K4,Oslo - Oslove,Utvandring,2019K4,1375
0301,Utvandring6,2020K1,Oslo - Oslove,Utvandring,2020K1,2711
0301,Utvandring6,2020K2,Oslo - Oslove,Utvandring,2020K2,2028
0301,Utvandring6,2020K3,Oslo - Oslove,Utvandring,2020K3,1732
0301,Utvandring6,2020K4,Oslo - Oslove,Utvandring,2020K4,1365
0301,Utvandring6,2021K1,Oslo - Oslove,Utvandring,2021K1,1662
0301,Utvandring6,2021K2,Oslo - Oslove,Utvandring,2021K2,2880
0301,Utvandring6,2021K3,Oslo - Oslove,Utvandring,2021K3,1646
0301,Utvandring6,2021K4,Oslo - Oslove,Utvandring,2021K4,1937
0301,Utvandring6,2022K1,Oslo - Oslove,Utvandring,2022K1,1430
0301,Utvandring6,2022K2,Oslo - Oslove,Utvandring,2022K2,2002
0301,Utvandring6,2022K3,Oslo - Oslove,Utvandring,2022K3,2846
0301,Utvandring6,2022K4,Oslo - Oslove,Utvandring,2022K4,1603
0301,Utvandring6,2023K1,Oslo - Oslove,Utvandring,2023K1,1538
0301,Utvandring6,2023K2,Oslo - Oslove,Utvandring,2023K2,2416
0301,Utvandring6,2023K3,Oslo - Oslove,Utvandring,2023K3,2220
0301,Utvandring6,2023K4,Oslo - Oslove,Utvandring,2023K4,1727
0301,Utvandring6,2024K1,Oslo - Oslove,Utvandring,2024K1,1790
0301,Utvandring6,2024K2,Oslo - Oslove,Utvandring,2024K2,1705
0301,Utvandring6,2024K3,Oslo - Oslove,Utvandring,2024K3,2115
0301,Utvandring6,2024K4,Oslo - Oslove,Utvandring,2024K4,1438
0301,Utvandring6,2025K1,Oslo - Oslove,Utvandring,2025K1,1632
0301,Utvandring6,2025K2,Oslo - Oslove,Utvandring,2025K2,1743
0301,Utvandring6,2025K3,Oslo - Oslove,Utvandring,2025K3,2006
0301,Utvandring6,2025K4,Oslo - Oslove,Utvandring,2025K4,1554
0301,Utvandring6,2026K1,Oslo - Oslove,Utvandring,2026K1,1666
0301,Tilflytting7,1997K4,Oslo - Oslove,"Innflytting, innalandsk",1997K4,4366
0301,Tilflytting7,1998K1,Oslo - Oslove,"Innflytting, innalandsk",1998K1,4927
0301,Tilflytting7,1998K2,Oslo - Oslove,"Innflytting, innalandsk",1998K2,4229
0301,Tilflytting7,1998K3,Oslo - Oslove,"Innflytting, innalandsk",1998K3,6717
0301,Tilflytting7,1998K4,Oslo - Oslove,"Innflytting, innalandsk",1998K4,4228
0301,Tilflytting7,1999K1,Oslo - Oslove,"Innflytting, innalandsk",1999K1,4735
0301,Tilflytting7,1999K2,Oslo - Oslove,"Innflytting, innalandsk",1999K2,4405
0301,Tilflytting7,1999K3,Oslo - Oslove,"Innflytting, innalandsk",1999K3,6981
0301,Tilflytting7,1999K4,Oslo - Oslove,"Innflytting, innalandsk",1999K4,4720
0301,Tilflytting7,2000K1,Oslo - Oslove,"Innflytting, innalandsk",2000K1,5294
0301,Tilflytting7,2000K2,Oslo - Oslove,"Innflytting, innalandsk",2000K2,4914
0301,Tilflytting7,2000K3,Oslo - Oslove,"Innflytting, innalandsk",2000K3,7628
0301,Tilflytting7,2000K4,Oslo - Oslove,"Innflytting, innalandsk",2000K4,5575
0301,Tilflytting7,2001K1,Oslo - Oslove,"Innflytting, innalandsk",2001K1,6578
0301,Tilflytting7,2001K2,Oslo - Oslove,"Innflytting, innalandsk",2001K2,5377
0301,Tilflytting7,2001K3,Oslo - Oslove,"Innflytting, innalandsk",2001K3,7862
0301,Tilflytting7,2001K4,Oslo - Oslove,"Innflytting, innalandsk",2001K4,5389
0301,Tilflytting7,2002K1,Oslo - Oslove,"Innflytting, innalandsk",2002K1,5747
0301,Tilflytting7,2002K2,Oslo - Oslove,"Innflytting, innalandsk",2002K2,4769
0301,Tilflytting7,2002K3,Oslo - Oslove,"Innflytting, innalandsk",2002K3,7111
0301,Tilflytting7,2002K4,Oslo - Oslove,"Innflytting, innalandsk",2002K4,4867
0301,Tilflytting7,2003K1,Oslo - Oslove,"Innflytting, innalandsk",2003K1,5504
0301,Tilflytting7,2003K2,Oslo - Oslove,"Innflytting, innalandsk",2003K2,4785
0301,Tilflytting7,2003K3,Oslo - Oslove,"Innflytting, innalandsk",2003K3,7433
0301,Tilflytting7,2003K4,Oslo - Oslove,"Innflytting, innalandsk",2003K4,5210
0301,Tilflytting7,2004K1,Oslo - Oslove,"Innflytting, innalandsk",2004K1,5703
0301,Tilflytting7,2004K2,Oslo - Oslove,"Innflytting, innalandsk",2004K2,4965
0301,Tilflytting7,2004K3,Oslo - Oslove,"Innflytting, innalandsk",2004K3,7489
0301,Tilflytting7,2004K4,Oslo - Oslove,"Innflytting, innalandsk",2004K4,6105
0301,Tilflytting7,2005K1,Oslo - Oslove,"Innflytting, innalandsk",2005K1,5180
0301,Tilflytting7,2005K2,Oslo - Oslove,"Innflytting, innalandsk",2005K2,4975
0301,Tilflytting7,2005K3,Oslo - Oslove,"Innflytting, innalandsk",2005K3,8403
0301,Tilflytting7,2005K4,Oslo - Oslove,"Innflytting, innalandsk",2005K4,5361
0301,Tilflytting7,2006K1,Oslo - Oslove,"Innflytting, innalandsk",2006K1,6317
0301,Tilflytting7,2006K2,Oslo - Oslove,"Innflytting, innalandsk",2006K2,5476
0301,Tilflytting7,2006K3,Oslo - Oslove,"Innflytting, innalandsk",2006K3,8614
0301,Tilflytting7,2006K4,Oslo - Oslove,"Innflytting, innalandsk",2006K4,5519
0301,Tilflytting7,2007K1,Oslo - Oslove,"Innflytting, innalandsk",2007K1,6447
0301,Tilflytting7,2007K2,Oslo - Oslove,"Innflytting, innalandsk",2007K2,5442
0301,Tilflytting7,2007K3,Oslo - Oslove,"Innflytting, innalandsk",2007K3,8783
0301,Tilflytting7,2007K4,Oslo - Oslove,"Innflytting, innalandsk",2007K4,5648
0301,Tilflytting7,2008K1,Oslo - Oslove,"Innflytting, innalandsk",2008K1,6182
0301,Tilflytting7,2008K2,Oslo - Oslove,"Innflytting, innalandsk",2008K2,5451
0301,Tilflytting7,2008K3,Oslo - Oslove,"Innflytting, innalandsk",2008K3,7611
0301,Tilflytting7,2008K4,Oslo - Oslove,"Innflytting, innalandsk",2008K4,4912
0301,Tilflytting7,2009K1,Oslo - Oslove,"Innflytting, innalandsk",2009K1,5735
0301,Tilflytting7,2009K2,Oslo - Oslove,"Innflytting, innalandsk",2009K2,4824
0301,Tilflytting7,2009K3,Oslo - Oslove,"Innflytting, innalandsk",2009K3,8638
0301,Tilflytting7,2009K4,Oslo - Oslove,"Innflytting, innalandsk",2009K4,5142
0301,Tilflytting7,2010K1,Oslo - Oslove,"Innflytting, innalandsk",2010K1,5713
0301,Tilflytting7,2010K2,Oslo - Oslove,"Innflytting, innalandsk",2010K2,5080
0301,Tilflytting7,2010K3,Oslo - Oslove,"Innflytting, innalandsk",2010K3,9777
0301,Tilflytting7,2010K4,Oslo - Oslove,"Innflytting, innalandsk",2010K4,5523
0301,Tilflytting7,2011K1,Oslo - Oslove,"Innflytting, innalandsk",2011K1,6387
0301,Tilflytting7,2011K2,Oslo - Oslove,"Innflytting, innalandsk",2011K2,5699
0301,Tilflytting7,2011K3,Oslo - Oslove,"Innflytting, innalandsk",2011K3,10229
0301,Tilflytting7,2011K4,Oslo - Oslove,"Innflytting, innalandsk",2011K4,5902
0301,Tilflytting7,2012K1,Oslo - Oslove,"Innflytting, innalandsk",2012K1,6238
0301,Tilflytting7,2012K2,Oslo - Oslove,"Innflytting, innalandsk",2012K2,5658
0301,Tilflytting7,2012K3,Oslo - Oslove,"Innflytting, innalandsk",2012K3,10246
0301,Tilflytting7,2012K4,Oslo - Oslove,"Innflytting, innalandsk",2012K4,6570
0301,Tilflytting7,2013K1,Oslo - Oslove,"Innflytting, innalandsk",2013K1,6339
0301,Tilflytting7,2013K2,Oslo - Oslove,"Innflytting, innalandsk",2013K2,6260
0301,Tilflytting7,2013K3,Oslo - Oslove,"Innflytting, innalandsk",2013K3,10595
0301,Tilflytting7,2013K4,Oslo - Oslove,"Innflytting, innalandsk",2013K4,5664
0301,Tilflytting7,2014K1,Oslo - Oslove,"Innflytting, innalandsk",2014K1,6159
0301,Tilflytting7,2014K2,Oslo - Oslove,"Innflytting, innalandsk",2014K2,6204
0301,Tilflytting7,2014K3,Oslo - Oslove,"Innflytting, innalandsk",2014K3,11061
0301,Tilflytting7,2014K4,Oslo - Oslove,"Innflytting, innalandsk",2014K4,6096
0301,Tilflytting7,2015K1,Oslo - Oslove,"Innflytting, innalandsk",2015K1,6659
0301,Tilflytting7,2015K2,Oslo - Oslove,"Innflytting, innalandsk",2015K2,6703
0301,Tilflytting7,2015K3,Oslo - Oslove,"Innflytting, innalandsk",2015K3,11900
0301,Tilflytting7,2015K4,Oslo - Oslove,"Innflytting, innalandsk",2015K4,6242
0301,Tilflytting7,2016K1,Oslo - Oslove,"Innflytting, innalandsk",2016K1,6292
0301,Tilflytting7,2016K2,Oslo - Oslove,"Innflytting, innalandsk",2016K2,6516
0301,Tilflytting7,2016K3,Oslo - Oslove,"Innflytting, innalandsk",2016K3,11615
0301,Tilflytting7,2016K4,Oslo - Oslove,"Innflytting, innalandsk",2016K4,6164
0301,Tilflytting7,2017K1,Oslo - Oslove,"Innflytting, innalandsk",2017K1,6519
0301,Tilflytting7,2017K2,Oslo - Oslove,"Innflytting, innalandsk",2017K2,6303
0301,Tilflytting7,2017K3,Oslo - Oslove,"Innflytting, innalandsk",2017K3,11804
0301,Tilflytting7,2017K4,Oslo - Oslove,"Innflytting, innalandsk",2017K4,6242
0301,Tilflytting7,2018K1,Oslo - Oslove,"Innflytting, innalandsk",2018K1,6251
0301,Tilflytting7,2018K2,Oslo - Oslove,"Innflytting, innalandsk",2018K2,6663
0301,Tilflytting7,2018K3,Oslo - Oslove,"Innflytting, innalandsk",2018K3,11997
0301,Tilflytting7,2018K4,Oslo - Oslove,"Innflytting, innalandsk",2018K4,6475
0301,Tilflytting7,2019K1,Oslo - Oslove,"Innflytting, innalandsk",2019K1,6569
0301,Tilflytting7,2019K2,Oslo - Oslove,"Innflytting, innalandsk",2019K2,7074
0301,Tilflytting7,2019K3,Oslo - Oslove,"Innflytting, innalandsk",2019K3,12866
0301,Tilflytting7,2019K4,Oslo - Oslove,"Innflytting, innalandsk",2019K4,6388
0301,Tilflytting7,2020K1,Oslo - Oslove,"Innflytting, innalandsk",2020K1,7211
0301,Tilflytting7,2020K2,Oslo - Oslove,"Innflytting, innalandsk",2020K2,6604
0301,Tilflytting7,2020K3,Oslo - Oslove,"Innflytting, innalandsk",2020K3,12849
0301,Tilflytting7,2020K4,Oslo - Oslove,"Innflytting, innalandsk",2020K4,6672
0301,Tilflytting7,2021K1,Oslo - Oslove,"Innflytting, innalandsk",2021K1,6687
0301,Tilflytting7,2021K2,Oslo - Oslove,"Innflytting, innalandsk",2021K2,7536
0301,Tilflytting7,2021K3,Oslo - Oslove,"Innflytting, innalandsk",2021K3,12945
0301,Tilflytting7,2021K4,Oslo - Oslove,"Innflytting, innalandsk",2021K4,6419
0301,Tilflytting7,2022K1,Oslo - Oslove,"Innflytting, innalandsk",2022K1,6618
0301,Tilflytting7,2022K2,Oslo - Oslove,"Innflytting, innalandsk",2022K2,6530
0301,Tilflytting7,2022K3,Oslo - Oslove,"Innflytting, innalandsk",2022K3,12271
0301,Tilflytting7,2022K4,Oslo - Oslove,"Innflytting, innalandsk",2022K4,6856
0301,Tilflytting7,2023K1,Oslo - Oslove,"Innflytting, innalandsk",2023K1,6954
0301,Tilflytting7,2023K2,Oslo - Oslove,"Innflytting, innalandsk",2023K2,7162
0301,Tilflytting7,2023K3,Oslo - Oslove,"Innflytting, innalandsk",2023K3,12802
0301,Tilflytting7,2023K4,Oslo - Oslove,"Innflytting, innalandsk",2023K4,6696
0301,Tilflytting7,2024K1,Oslo - Oslove,"Innflytting, innalandsk",2024K1,6539
0301,Tilflytting7,2024K2,Oslo - Oslove,"Innflytting, innalandsk",2024K2,6845
0301,Tilflytting7,2024K3,Oslo - Oslove,"Innflytting, innalandsk",2024K3,11967
0301,Tilflytting7,2024K4,Oslo - Oslove,"Innflytting, innalandsk",2024K4,6251
0301,Tilflytting7,2025K1,Oslo - Oslove,"Innflytting, innalandsk",2025K1,6463
0301,Tilflytting7,2025K2,Oslo - Oslove,"Innflytting, innalandsk",2025K2,6700
0301,Tilflytting7,2025K3,Oslo - Oslove,"Innflytting, innalandsk",2025K3,12329
0301,Tilflytting7,2025K4,Oslo - Oslove,"Innflytting, innalandsk",2025K4,6041
0301,Tilflytting7,2026K1,Oslo - Oslove,"Innflytting, innalandsk",2026K1,6222
0301,Fraflytting8,1997K4,Oslo - Oslove,"Utflytting, innalandsk",1997K4,4965
0301,Fraflytting8,1998K1,Oslo - Oslove,"Utflytting, innalandsk",1998K1,4324
0301,Fraflytting8,1998K2,Oslo - Oslove,"Utflytting, innalandsk",1998K2,5372
0301,Fraflytting8,1998K3,Oslo - Oslove,"Utflytting, innalandsk",1998K3,7917
0301,Fraflytting8,1998K4,Oslo - Oslove,"Utflytting, innalandsk",1998K4,4985
0301,Fraflytting8,1999K1,Oslo - Oslove,"Utflytting, innalandsk",1999K1,4211
0301,Fraflytting8,1999K2,Oslo - Oslove,"Utflytting, innalandsk",1999K2,4924
0301,Fraflytting8,1999K3,Oslo - Oslove,"Utflytting, innalandsk",1999K3,7854
0301,Fraflytting8,1999K4,Oslo - Oslove,"Utflytting, innalandsk",1999K4,5542
0301,Fraflytting8,2000K1,Oslo - Oslove,"Utflytting, innalandsk",2000K1,5101
0301,Fraflytting8,2000K2,Oslo - Oslove,"Utflytting, innalandsk",2000K2,6028
0301,Fraflytting8,2000K3,Oslo - Oslove,"Utflytting, innalandsk",2000K3,8515
0301,Fraflytting8,2000K4,Oslo - Oslove,"Utflytting, innalandsk",2000K4,5676
0301,Fraflytting8,2001K1,Oslo - Oslove,"Utflytting, innalandsk",2001K1,5196
0301,Fraflytting8,2001K2,Oslo - Oslove,"Utflytting, innalandsk",2001K2,5416
0301,Fraflytting8,2001K3,Oslo - Oslove,"Utflytting, innalandsk",2001K3,7766
0301,Fraflytting8,2001K4,Oslo - Oslove,"Utflytting, innalandsk",2001K4,5853
0301,Fraflytting8,2002K1,Oslo - Oslove,"Utflytting, innalandsk",2002K1,5088
0301,Fraflytting8,2002K2,Oslo - Oslove,"Utflytting, innalandsk",2002K2,5582
0301,Fraflytting8,2002K3,Oslo - Oslove,"Utflytting, innalandsk",2002K3,7942
0301,Fraflytting8,2002K4,Oslo - Oslove,"Utflytting, innalandsk",2002K4,5247
0301,Fraflytting8,2003K1,Oslo - Oslove,"Utflytting, innalandsk",2003K1,5032
0301,Fraflytting8,2003K2,Oslo - Oslove,"Utflytting, innalandsk",2003K2,5191
0301,Fraflytting8,2003K3,Oslo - Oslove,"Utflytting, innalandsk",2003K3,6973
0301,Fraflytting8,2003K4,Oslo - Oslove,"Utflytting, innalandsk",2003K4,5283
0301,Fraflytting8,2004K1,Oslo - Oslove,"Utflytting, innalandsk",2004K1,4948
0301,Fraflytting8,2004K2,Oslo - Oslove,"Utflytting, innalandsk",2004K2,5017
0301,Fraflytting8,2004K3,Oslo - Oslove,"Utflytting, innalandsk",2004K3,6968
0301,Fraflytting8,2004K4,Oslo - Oslove,"Utflytting, innalandsk",2004K4,5065
0301,Fraflytting8,2005K1,Oslo - Oslove,"Utflytting, innalandsk",2005K1,4632
0301,Fraflytting8,2005K2,Oslo - Oslove,"Utflytting, innalandsk",2005K2,5018
0301,Fraflytting8,2005K3,Oslo - Oslove,"Utflytting, innalandsk",2005K3,7469
0301,Fraflytting8,2005K4,Oslo - Oslove,"Utflytting, innalandsk",2005K4,5478
0301,Fraflytting8,2006K1,Oslo - Oslove,"Utflytting, innalandsk",2006K1,4875
0301,Fraflytting8,2006K2,Oslo - Oslove,"Utflytting, innalandsk",2006K2,5636
0301,Fraflytting8,2006K3,Oslo - Oslove,"Utflytting, innalandsk",2006K3,7908
0301,Fraflytting8,2006K4,Oslo - Oslove,"Utflytting, innalandsk",2006K4,5654
0301,Fraflytting8,2007K1,Oslo - Oslove,"Utflytting, innalandsk",2007K1,5428
0301,Fraflytting8,2007K2,Oslo - Oslove,"Utflytting, innalandsk",2007K2,6231
0301,Fraflytting8,2007K3,Oslo - Oslove,"Utflytting, innalandsk",2007K3,8616
0301,Fraflytting8,2007K4,Oslo - Oslove,"Utflytting, innalandsk",2007K4,5873
0301,Fraflytting8,2008K1,Oslo - Oslove,"Utflytting, innalandsk",2008K1,5586
0301,Fraflytting8,2008K2,Oslo - Oslove,"Utflytting, innalandsk",2008K2,5959
0301,Fraflytting8,2008K3,Oslo - Oslove,"Utflytting, innalandsk",2008K3,7681
0301,Fraflytting8,2008K4,Oslo - Oslove,"Utflytting, innalandsk",2008K4,5224
