ContentsCode_kode,År_kode,Geografi_kode,Aldersgrupper_kode,Måltall_kode,ContentsCode_navn,År_navn,Geografi_navn,Aldersgrupper_navn,Måltall_navn,verdi
EliminatedValue,8,7,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,16-17 år,Personer,1069
EliminatedValue,8,7,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,18-19 år,Personer,1082
EliminatedValue,8,7,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,20-22 år,Personer,1610
EliminatedValue,8,7,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,23-24 år,Personer,1030
EliminatedValue,8,7,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,25-29 år,Personer,3018
EliminatedValue,8,7,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,30-39 år,Personer,6743
EliminatedValue,8,7,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,40-49 år,Personer,7000
EliminatedValue,8,7,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,50-66 år,Personer,9812
EliminatedValue,8,7,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,67-74 år,Personer,3722
EliminatedValue,8,7,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,75-79 år,Personer,1254
EliminatedValue,8,7,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,80-84 år,Personer,834
EliminatedValue,8,7,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,85-89 år,Personer,698
EliminatedValue,8,7,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Vestre Aker,90 år +,Personer,524
EliminatedValue,8,8,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,Alder i alt,Personer,50603
EliminatedValue,8,8,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,0 år,Personer,656
EliminatedValue,8,8,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,1-2 år,Personer,1311
EliminatedValue,8,8,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,3-5 år,Personer,2083
EliminatedValue,8,8,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,6-9 år,Personer,2724
EliminatedValue,8,8,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,10-12 år,Personer,1907
EliminatedValue,8,8,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,13-15 år,Personer,1671
EliminatedValue,8,8,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,16-17 år,Personer,1112
EliminatedValue,8,8,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,18-19 år,Personer,1146
EliminatedValue,8,8,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,20-22 år,Personer,2209
EliminatedValue,8,8,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,23-24 år,Personer,1646
EliminatedValue,8,8,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,25-29 år,Personer,4149
EliminatedValue,8,8,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,30-39 år,Personer,7250
EliminatedValue,8,8,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,40-49 år,Personer,7584
EliminatedValue,8,8,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,50-66 år,Personer,9197
EliminatedValue,8,8,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,67-74 år,Personer,2973
EliminatedValue,8,8,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,75-79 år,Personer,1078
EliminatedValue,8,8,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,80-84 år,Personer,856
EliminatedValue,8,8,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,85-89 år,Personer,599
EliminatedValue,8,8,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordre Aker,90 år +,Personer,452
EliminatedValue,8,9,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,Alder i alt,Personer,30931
EliminatedValue,8,9,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,0 år,Personer,497
EliminatedValue,8,9,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,1-2 år,Personer,944
EliminatedValue,8,9,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,3-5 år,Personer,1472
EliminatedValue,8,9,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,6-9 år,Personer,1755
EliminatedValue,8,9,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,10-12 år,Personer,1118
EliminatedValue,8,9,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,13-15 år,Personer,958
EliminatedValue,8,9,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,16-17 år,Personer,643
EliminatedValue,8,9,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,18-19 år,Personer,584
EliminatedValue,8,9,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,20-22 år,Personer,1029
EliminatedValue,8,9,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,23-24 år,Personer,774
EliminatedValue,8,9,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,25-29 år,Personer,2612
EliminatedValue,8,9,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,30-39 år,Personer,5634
EliminatedValue,8,9,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,40-49 år,Personer,4728
EliminatedValue,8,9,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,50-66 år,Personer,4990
EliminatedValue,8,9,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,67-74 år,Personer,1438
EliminatedValue,8,9,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,75-79 år,Personer,574
EliminatedValue,8,9,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,80-84 år,Personer,480
EliminatedValue,8,9,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,85-89 år,Personer,401
EliminatedValue,8,9,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Bjerke,90 år +,Personer,300
EliminatedValue,8,10,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,Alder i alt,Personer,27339
EliminatedValue,8,10,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,0 år,Personer,349
EliminatedValue,8,10,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,1-2 år,Personer,726
EliminatedValue,8,10,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,3-5 år,Personer,1080
EliminatedValue,8,10,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,6-9 år,Personer,1363
EliminatedValue,8,10,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,10-12 år,Personer,942
EliminatedValue,8,10,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,13-15 år,Personer,933
EliminatedValue,8,10,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,16-17 år,Personer,647
EliminatedValue,8,10,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,18-19 år,Personer,662
EliminatedValue,8,10,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,20-22 år,Personer,984
EliminatedValue,8,10,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,23-24 år,Personer,748
EliminatedValue,8,10,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,25-29 år,Personer,1950
EliminatedValue,8,10,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,30-39 år,Personer,4148
EliminatedValue,8,10,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,40-49 år,Personer,4138
EliminatedValue,8,10,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,50-66 år,Personer,5397
EliminatedValue,8,10,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,67-74 år,Personer,1606
EliminatedValue,8,10,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,75-79 år,Personer,614
EliminatedValue,8,10,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,80-84 år,Personer,511
EliminatedValue,8,10,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,85-89 år,Personer,338
EliminatedValue,8,10,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Grorud,90 år +,Personer,203
EliminatedValue,8,11,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,Alder i alt,Personer,32177
EliminatedValue,8,11,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,0 år,Personer,391
EliminatedValue,8,11,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,1-2 år,Personer,808
EliminatedValue,8,11,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,3-5 år,Personer,1270
EliminatedValue,8,11,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,6-9 år,Personer,1690
EliminatedValue,8,11,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,10-12 år,Personer,1339
EliminatedValue,8,11,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,13-15 år,Personer,1366
EliminatedValue,8,11,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,16-17 år,Personer,954
EliminatedValue,8,11,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,18-19 år,Personer,894
EliminatedValue,8,11,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,20-22 år,Personer,1192
EliminatedValue,8,11,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,23-24 år,Personer,793
EliminatedValue,8,11,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,25-29 år,Personer,2032
EliminatedValue,8,11,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,30-39 år,Personer,4320
EliminatedValue,8,11,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,40-49 år,Personer,4834
EliminatedValue,8,11,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,50-66 år,Personer,6034
EliminatedValue,8,11,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,67-74 år,Personer,2376
EliminatedValue,8,11,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,75-79 år,Personer,895
EliminatedValue,8,11,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,80-84 år,Personer,532
EliminatedValue,8,11,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,85-89 år,Personer,298
EliminatedValue,8,11,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Stovner,90 år +,Personer,159
EliminatedValue,8,12,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,Alder i alt,Personer,49249
EliminatedValue,8,12,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,0 år,Personer,708
EliminatedValue,8,12,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,1-2 år,Personer,1444
EliminatedValue,8,12,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,3-5 år,Personer,2042
EliminatedValue,8,12,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,6-9 år,Personer,2464
EliminatedValue,8,12,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,10-12 år,Personer,1727
EliminatedValue,8,12,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,13-15 år,Personer,1641
EliminatedValue,8,12,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,16-17 år,Personer,1122
EliminatedValue,8,12,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,18-19 år,Personer,1125
EliminatedValue,8,12,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,20-22 år,Personer,1658
EliminatedValue,8,12,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,23-24 år,Personer,1241
EliminatedValue,8,12,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,25-29 år,Personer,3879
EliminatedValue,8,12,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,30-39 år,Personer,8168
EliminatedValue,8,12,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,40-49 år,Personer,6904
EliminatedValue,8,12,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,50-66 år,Personer,9319
EliminatedValue,8,12,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,67-74 år,Personer,3127
EliminatedValue,8,12,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,75-79 år,Personer,1064
EliminatedValue,8,12,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,80-84 år,Personer,758
EliminatedValue,8,12,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,85-89 år,Personer,514
EliminatedValue,8,12,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Alna,90 år +,Personer,344
EliminatedValue,8,13,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,Alder i alt,Personer,49911
EliminatedValue,8,13,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,0 år,Personer,679
EliminatedValue,8,13,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,1-2 år,Personer,1376
EliminatedValue,8,13,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,3-5 år,Personer,2163
EliminatedValue,8,13,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,6-9 år,Personer,2775
EliminatedValue,8,13,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,10-12 år,Personer,1786
EliminatedValue,8,13,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,13-15 år,Personer,1565
EliminatedValue,8,13,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,16-17 år,Personer,1045
EliminatedValue,8,13,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,18-19 år,Personer,1056
EliminatedValue,8,13,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,20-22 år,Personer,1450
EliminatedValue,8,13,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,23-24 år,Personer,1064
EliminatedValue,8,13,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,25-29 år,Personer,3301
EliminatedValue,8,13,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,30-39 år,Personer,7644
EliminatedValue,8,13,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,40-49 år,Personer,7966
EliminatedValue,8,13,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,50-66 år,Personer,9133
EliminatedValue,8,13,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,67-74 år,Personer,2687
EliminatedValue,8,13,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,75-79 år,Personer,1333
EliminatedValue,8,13,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,80-84 år,Personer,1318
EliminatedValue,8,13,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,85-89 år,Personer,1024
EliminatedValue,8,13,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Østensjø,90 år +,Personer,546
EliminatedValue,8,14,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,Alder i alt,Personer,50219
EliminatedValue,8,14,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,0 år,Personer,627
EliminatedValue,8,14,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,1-2 år,Personer,1261
EliminatedValue,8,14,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,3-5 år,Personer,2089
EliminatedValue,8,14,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,6-9 år,Personer,2749
EliminatedValue,8,14,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,10-12 år,Personer,1894
EliminatedValue,8,14,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,13-15 år,Personer,1688
EliminatedValue,8,14,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,16-17 år,Personer,1076
EliminatedValue,8,14,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,18-19 år,Personer,1155
EliminatedValue,8,14,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,20-22 år,Personer,1567
EliminatedValue,8,14,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,23-24 år,Personer,1102
EliminatedValue,8,14,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,25-29 år,Personer,3102
EliminatedValue,8,14,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,30-39 år,Personer,7047
EliminatedValue,8,14,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,40-49 år,Personer,7738
EliminatedValue,8,14,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,50-66 år,Personer,9928
EliminatedValue,8,14,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,67-74 år,Personer,3353
EliminatedValue,8,14,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,75-79 år,Personer,1297
EliminatedValue,8,14,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,80-84 år,Personer,1027
EliminatedValue,8,14,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,85-89 år,Personer,857
EliminatedValue,8,14,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Nordstrand,90 år +,Personer,662
EliminatedValue,8,15,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,Alder i alt,Personer,38445
EliminatedValue,8,15,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,0 år,Personer,520
EliminatedValue,8,15,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,1-2 år,Personer,1136
EliminatedValue,8,15,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,3-5 år,Personer,1790
EliminatedValue,8,15,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,6-9 år,Personer,2317
EliminatedValue,8,15,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,10-12 år,Personer,1697
EliminatedValue,8,15,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,13-15 år,Personer,1685
EliminatedValue,8,15,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,16-17 år,Personer,1120
EliminatedValue,8,15,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,18-19 år,Personer,1121
EliminatedValue,8,15,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,20-22 år,Personer,1539
EliminatedValue,8,15,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,23-24 år,Personer,991
EliminatedValue,8,15,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,25-29 år,Personer,2566
EliminatedValue,8,15,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,30-39 år,Personer,5628
EliminatedValue,8,15,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,40-49 år,Personer,5437
EliminatedValue,8,15,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,50-66 år,Personer,7905
EliminatedValue,8,15,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,67-74 år,Personer,1836
EliminatedValue,8,15,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,75-79 år,Personer,523
EliminatedValue,8,15,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,80-84 år,Personer,306
EliminatedValue,8,15,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,85-89 år,Personer,197
EliminatedValue,8,15,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2016,Bydel Søndre Nordstrand,90 år +,Personer,131
EliminatedValue,9,100000,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,Alder i alt,Personer,663354
EliminatedValue,9,100000,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,0 år,Personer,9670
EliminatedValue,9,100000,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,1-2 år,Personer,17733
EliminatedValue,9,100000,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,3-5 år,Personer,24017
EliminatedValue,9,100000,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,6-9 år,Personer,29657
EliminatedValue,9,100000,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,10-12 år,Personer,19801
EliminatedValue,9,100000,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,13-15 år,Personer,17876
EliminatedValue,9,100000,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,16-17 år,Personer,11971
EliminatedValue,9,100000,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,18-19 år,Personer,12489
EliminatedValue,9,100000,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,20-22 år,Personer,24893
EliminatedValue,9,100000,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,23-24 år,Personer,20869
EliminatedValue,9,100000,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,25-29 år,Personer,72274
EliminatedValue,9,100000,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,30-39 år,Personer,124608
EliminatedValue,9,100000,13,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,40-49 år,Personer,92995
EliminatedValue,9,100000,14,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,50-66 år,Personer,113039
EliminatedValue,9,100000,15,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,67-74 år,Personer,37490
EliminatedValue,9,100000,16,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,75-79 år,Personer,13009
EliminatedValue,9,100000,17,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,80-84 år,Personer,9151
EliminatedValue,9,100000,18,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,85-89 år,Personer,6847
EliminatedValue,9,100000,19,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Oslo i alt,90 år +,Personer,4965
EliminatedValue,9,1,0,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,Alder i alt,Personer,53249
EliminatedValue,9,1,1,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,0 år,Personer,974
EliminatedValue,9,1,2,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,1-2 år,Personer,1636
EliminatedValue,9,1,3,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,3-5 år,Personer,1942
EliminatedValue,9,1,4,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,6-9 år,Personer,1966
EliminatedValue,9,1,5,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,10-12 år,Personer,1128
EliminatedValue,9,1,6,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,13-15 år,Personer,897
EliminatedValue,9,1,7,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,16-17 år,Personer,623
EliminatedValue,9,1,8,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,18-19 år,Personer,717
EliminatedValue,9,1,9,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,20-22 år,Personer,1708
EliminatedValue,9,1,10,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,23-24 år,Personer,1893
EliminatedValue,9,1,11,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,25-29 år,Personer,7736
EliminatedValue,9,1,12,0,Folkemengden etter administrativ bydel og alder 2008-2019,2017,Bydel Gamle Oslo,30-39 år,Personer,13950
