brukergruppe,aar,manedsnr,ant_husstander_utbetaling,ant_husstander_termin,ant_soknader,ant_avslag,utbetalt_belop,gjsnitt_bostotte,gjsnitt_inntekt_mnd,gjsnitt_boutgift_mnd,ant_over_tak,geo
Eldre,2010,1,0,2118,2118,0,0,,,,0,Oslo
Eldre,2010,2,2118,2181,2181,0,4761161,2247.95,11891.45,9067.76,648,Oslo
Eldre,2010,3,2181,2207,2207,0,4928626,2259.8,11862.46,9013.35,685,Oslo
Eldre,2010,4,2207,2244,2244,0,5007315,2268.83,11834.73,8996.4,703,Oslo
Eldre,2010,5,2244,2254,2289,35,5113171,2278.6,11799.25,8965.43,724,Oslo
Eldre,2010,6,2254,2258,2295,37,5132694,2277.15,11800.86,8976.37,739,Oslo
Eldre,2010,7,2258,2142,2274,132,5138298,2275.6,11762.38,8965.72,738,Oslo
Eldre,2010,8,2142,2163,2191,28,4770926,2227.32,12625.53,9163.29,709,Oslo
Eldre,2010,9,2163,2178,2222,44,4841730,2238.43,12603.96,5920.36,728,Oslo
Eldre,2010,10,2178,2164,2216,52,4898236,2248.96,12586.9,5957.5,747,Oslo
Eldre,2010,11,2164,2173,2214,41,4867140,2249.14,12598.73,5969.77,757,Oslo
Eldre,2010,12,2173,2172,2208,36,4895672,2252.96,12585.79,5987.11,764,Oslo
Eldre,2011,1,2172,2176,2224,48,4903288,2257.5,12582.32,6010.24,768,Oslo
Eldre,2011,2,2176,2198,2283,85,4929045,2265.19,12531.52,6082.01,779,Oslo
Eldre,2011,3,2198,2199,2267,68,5001385,2275.43,12525.63,6125.29,816,Oslo
Eldre,2011,4,2199,2197,2238,41,5008363,2277.56,12525.96,6139.44,826,Oslo
Eldre,2011,5,2197,2202,2246,44,5028524,2288.81,12497.26,6168.31,839,Oslo
Eldre,2011,6,2202,2201,2233,32,5061208,2298.46,12459.65,6151.28,857,Oslo
Eldre,2011,7,2201,2060,2251,191,5070161,2303.57,12432.1,6173.45,865,Oslo
Eldre,2011,8,2060,2060,2097,37,4657041,2260.7,13068.38,6266.32,786,Oslo
Eldre,2011,9,2060,2055,2104,49,4683622,2273.6,13057.32,6303.28,803,Oslo
Eldre,2011,10,2055,2029,2092,63,4691386,2282.91,13025.4,6322.6,811,Oslo
Eldre,2011,11,2029,2040,2076,36,4655296,2294.38,13036.43,6350.14,810,Oslo
Eldre,2011,12,2040,2040,2072,32,4723884,2315.63,12998.23,6386.78,821,Oslo
Eldre,2012,1,2040,2035,2076,41,4739250,2323.16,12963.15,6413.83,833,Oslo
Eldre,2012,2,2035,2048,2081,33,4740307,2329.39,12939.12,6442.24,844,Oslo
Eldre,2012,3,2048,2046,2085,39,4787267,2337.53,12899.6,6456.93,860,Oslo
Eldre,2012,4,2046,2042,2089,47,4815780,2353.75,12873.91,6495.35,877,Oslo
Eldre,2012,5,2042,2054,2100,46,4825022,2362.89,12838.75,6512.64,888,Oslo
Eldre,2012,6,2054,2061,2104,43,4883583,2377.6,12794.17,6549.55,908,Oslo
Eldre,2012,7,2061,1897,2107,210,4935124,2394.53,12757.62,6589.11,927,Oslo
Eldre,2012,8,1897,1907,1947,40,4414324,2327.0,13387.03,6719.99,884,Oslo
Eldre,2012,9,1907,1914,1962,48,4453573,2335.38,13362.68,6731.31,895,Oslo
Eldre,2012,10,1914,1909,1955,46,4482301,2341.85,13327.82,6761.9,903,Oslo
Eldre,2012,11,1909,1907,1941,34,4491416,2352.76,13345.87,6800.35,918,Oslo
Eldre,2012,12,1907,1910,1938,28,4499228,2359.32,13327.67,6843.05,933,Oslo
Eldre,2013,1,1910,1899,1942,43,4528599,2370.99,13313.63,6887.73,953,Oslo
Eldre,2013,2,1899,1877,1952,75,4515096,2377.62,13279.15,6910.57,954,Oslo
Eldre,2013,3,1877,1901,1940,39,4474440,2383.83,13307.98,6983.45,966,Oslo
Eldre,2013,4,1901,1911,1952,41,4557407,2397.37,13276.93,7011.92,988,Oslo
Eldre,2013,5,1911,1926,1970,44,4609585,2412.13,13231.59,7032.09,1003,Oslo
Eldre,2013,6,1926,1921,1966,45,4664277,2421.74,13210.58,7055.38,1019,Oslo
Eldre,2013,7,1921,1729,1965,236,4664261,2428.04,13184.12,7092.42,1031,Oslo
Eldre,2013,8,1729,1729,1781,52,4118933,2382.26,13721.18,7311.88,986,Oslo
Eldre,2013,9,1729,1746,1782,36,4122077,2384.08,13738.89,7349.35,1002,Oslo
Eldre,2013,10,1746,1738,1782,44,4152773,2378.45,13723.39,7375.79,1017,Oslo
Eldre,2013,11,1738,1758,1786,28,4157563,2392.15,13676.1,7396.72,1023,Oslo
Eldre,2013,12,1758,1768,1799,31,4212085,2395.95,13663.76,7436.83,1044,Oslo
Eldre,2014,1,1768,1759,1811,52,4267990,2414.02,13593.23,7465.8,1063,Oslo
Eldre,2014,2,1759,1778,1815,37,4343580,2469.35,13545.67,7507.87,1051,Oslo
Eldre,2014,3,1778,1782,1807,25,4420110,2486.0,13510.38,7542.26,1075,Oslo
Eldre,2014,4,1782,1785,1825,40,4443973,2493.81,13509.88,7551.88,1077,Oslo
Eldre,2014,5,1785,1797,1826,29,4473649,2506.25,13454.25,7553.67,1086,Oslo
Eldre,2014,6,1797,1797,1835,38,4512684,2511.23,13440.39,7591.92,1104,Oslo
Eldre,2014,7,1797,1635,1842,207,4521419,2516.09,13378.1,7597.52,1111,Oslo
Eldre,2014,8,1635,1625,1681,56,3940943,2410.36,13833.53,7773.86,1065,Oslo
Eldre,2014,9,1625,1632,1669,37,3943008,2426.47,13762.52,7818.29,1066,Oslo
Eldre,2014,10,1632,1634,1685,51,3943728,2416.5,13814.8,7851.29,1080,Oslo
Eldre,2014,11,1634,1645,1690,45,3960527,2423.82,13783.1,7888.14,1090,Oslo
Eldre,2014,12,1645,1644,1678,34,3987479,2424.0,13796.08,7887.22,1101,Oslo
Eldre,2015,1,1644,1590,1693,103,3985227,2424.1,13813.37,7912.22,1112,Oslo
Eldre,2015,2,1590,1618,1659,41,3919346,2465.0,13799.2,7978.33,1060,Oslo
Eldre,2015,3,1618,1633,1671,38,4008002,2477.13,13759.91,8019.24,1088,Oslo
Eldre,2015,4,1633,1641,1669,28,4071325,2493.16,13692.03,8053.01,1108,Oslo
Eldre,2015,5,1641,1647,1674,27,4103182,2500.42,13644.1,8088.18,1117,Oslo
Eldre,2015,6,1647,1650,1685,35,4133830,2509.91,13603.55,8110.46,1128,Oslo
Eldre,2015,7,1650,1544,1693,149,4153560,2517.31,13580.61,8125.12,1133,Oslo
Eldre,2015,8,1544,1558,1596,38,3705559,2399.97,14152.92,8247.94,1093,Oslo
Eldre,2015,9,1558,1561,1599,38,3751833,2408.11,14114.84,8280.55,1111,Oslo
Eldre,2015,10,1561,1569,1618,49,3766687,2413.0,14085.22,8305.43,1116,Oslo
Eldre,2015,11,1569,1569,1616,47,3778973,2408.52,14094.88,8301.24,1121,Oslo
Eldre,2015,12,1569,1579,1608,29,3791326,2416.4,14055.27,8337.78,1129,Oslo
Eldre,2016,1,1579,1550,1612,62,3821424,2420.15,14008.09,8360.86,1140,Oslo
Eldre,2016,2,1550,1571,1597,26,3801781,2452.76,13997.01,8413.1,1113,Oslo
Eldre,2016,3,1571,1586,1622,36,3859082,2456.45,13992.35,8436.81,1134,Oslo
Eldre,2016,4,1586,1614,1654,40,3897329,2457.33,13963.64,8456.88,1150,Oslo
Eldre,2016,5,1614,1640,1669,29,3994725,2475.05,13912.85,8497.73,1176,Oslo
Eldre,2016,6,1640,1627,1670,43,4165316,2539.83,13836.93,8700.81,1244,Oslo
Eldre,2016,7,1627,1510,1660,150,4135518,2541.81,13827.7,8709.31,1236,Oslo
Eldre,2016,8,1510,1524,1564,40,3725959,2467.52,14309.67,8811.71,1174,Oslo
Eldre,2016,9,1524,1528,1581,53,3771919,2475.01,14290.75,8823.47,1190,Oslo
Eldre,2016,10,1528,1522,1570,48,3786295,2477.94,14307.62,8892.19,1194,Oslo
Eldre,2016,11,1522,1529,1557,28,3778091,2482.32,14240.68,8928.82,1197,Oslo
Eldre,2016,12,1529,1528,1564,36,3778945,2471.51,14259.85,8937.45,1205,Oslo
Eldre,2017,1,1528,1454,1599,145,3788231,2479.21,14228.86,8958.98,1206,Oslo
Eldre,2017,2,1454,1468,1641,173,3629729,2496.37,14821.51,9015.13,1153,Oslo
Eldre,2017,3,1468,1483,1671,188,3681745,2508.0,14825.24,9028.02,1163,Oslo
Eldre,2017,4,1483,1505,1633,128,3748211,2527.45,14764.29,9095.77,1183,Oslo
Eldre,2017,5,1505,1513,1631,118,3801927,2526.2,14791.08,9100.7,1205,Oslo
Eldre,2017,6,1513,1514,1623,109,3819466,2524.43,14767.89,9092.62,1216,Oslo
Eldre,2017,7,1514,1532,1635,103,4086978,2699.46,14831.59,9100.6,1192,Oslo
Eldre,2017,8,1532,1532,1636,104,4113376,2684.97,14935.14,9172.31,1219,Oslo
Eldre,2017,9,1532,1529,1642,113,4253957,2776.73,14706.57,9199.96,1231,Oslo
Eldre,2017,10,1529,1541,1650,109,4152294,2715.69,14859.51,9221.13,1235,Oslo
Eldre,2017,11,1541,1549,1643,94,4189774,2718.87,14785.46,9237.17,1250,Oslo
Eldre,2017,12,1549,1536,1644,108,4200697,2711.88,14846.46,9272.76,1262,Oslo
Eldre,2018,1,1536,1529,1656,127,4159977,2708.32,14898.58,9282.38,1251,Oslo
Eldre,2018,2,1529,1561,1666,105,3918216,2562.6,15236.98,9340.2,1260,Oslo
Eldre,2018,3,1561,1563,1674,111,4223523,2705.65,14945.92,9321.71,1277,Oslo
Eldre,2018,4,1563,1572,1675,103,4230728,2706.8,14877.12,9336.11,1281,Oslo
Eldre,2018,5,1572,1586,1680,94,4250846,2704.1,14877.98,9341.35,1292,Oslo
Eldre,2018,6,1586,1522,1677,155,4278326,2697.56,14872.85,9371.69,1308,Oslo
Eldre,2018,7,1522,1572,1689,117,3853622,2531.95,15539.93,9435.93,1248,Oslo
Eldre,2018,8,1572,1570,1692,122,4211076,2678.8,15283.68,9450.21,1292,Oslo
Eldre,2018,9,1570,1584,1676,92,4222865,2689.72,15181.76,9432.74,1287,Oslo
Eldre,2018,10,1584,1592,1703,111,4270803,2696.21,15130.4,9495.68,1304,Oslo
Eldre,2018,11,1592,1605,1704,99,4294520,2697.56,15151.69,9502.59,1309,Oslo
Eldre,2018,12,1605,1594,1695,101,4348055,2709.07,15142.48,9516.67,1319,Oslo
Eldre,2019,1,1594,1589,1730,141,4306649,2701.79,15170.81,9507.76,1309,Oslo
Eldre,2019,2,1589,1620,1729,109,4081529,2568.61,15485.64,9592.53,1316,Oslo
Eldre,2019,3,1620,1621,1738,117,4392160,2711.21,15171.27,9587.87,1338,Oslo
Eldre,2019,4,1621,1615,1736,121,4395101,2711.35,15161.65,9611.52,1341,Oslo
Eldre,2019,5,1615,1635,1741,106,4361247,2700.46,15220.17,9618.21,1333,Oslo
Eldre,2019,6,1635,1612,1746,134,4417395,2701.77,15237.87,9631.42,1352,Oslo
Eldre,2019,7,1612,1631,1753,122,4263788,2645.03,15743.51,9683.13,1306,Oslo
Eldre,2019,8,1631,1635,1767,132,4609016,2825.88,15465.6,9714.29,1312,Oslo
Eldre,2019,9,1635,1640,1761,121,4571034,2795.74,15523.3,9702.78,1307,Oslo
Eldre,2019,10,1640,1649,1747,98,4756263,2900.16,15727.26,9759.16,1318,Oslo
Eldre,2019,11,1649,1640,1754,114,4816444,2920.83,15573.25,9772.58,1327,Oslo
Eldre,2019,12,1640,1654,1741,87,4775954,2912.17,15625.39,9784.99,1319,Oslo
Eldre,2020,1,1654,1660,1754,94,4827671,2918.79,15661.98,9795.64,1331,Oslo
Eldre,2020,2,1660,1680,1759,79,4632775,2790.83,16005.02,9867.31,1353,Oslo
Eldre,2020,3,1680,1681,1765,84,4910890,2923.15,15711.33,9855.92,1369,Oslo
Eldre,2020,4,1681,1717,1780,63,4901445,2915.79,15697.72,9838.29,1369,Oslo
Eldre,2020,5,1717,1729,1796,67,6486291,3777.69,15777.91,9858.09,1114,Oslo
Eldre,2020,6,1729,1728,1814,86,6506762,3763.31,15842.17,9867.5,1127,Oslo
Eldre,2020,7,1728,1760,1844,84,6704204,3879.75,15828.39,9887.29,1063,Oslo
Eldre,2020,8,1760,1773,1855,82,6825691,3878.23,15827.38,9889.46,1080,Oslo
Eldre,2020,9,1773,1797,1857,60,6851435,3864.32,15837.78,9910.74,1094,Oslo
Eldre,2020,10,1797,1762,1820,58,6948443,3866.69,15780.98,9936.3,1113,Oslo
Eldre,2020,11,1762,1766,1887,121,6726988,3817.81,15992.96,9960.34,1100,Oslo
Eldre,2020,12,1766,1783,1895,112,5329398,3017.78,15726.4,9929.28,1439,Oslo
Eldre,2021,1,1783,1793,1924,131,5386288,3020.91,15787.4,9951.79,1454,Oslo
Eldre,2021,2,1793,1783,1857,74,5138087,2865.64,16138.35,9998.88,1471,Oslo
Eldre,2021,3,1783,1792,1885,93,5345046,2997.78,15809.62,9968.07,1459,Oslo
Eldre,2021,4,1792,1822,1906,84,5352805,2987.06,15851.09,9978.54,1469,Oslo
Eldre,2021,5,1822,1595,1900,305,5443015,2987.38,15831.4,9993.72,1495,Oslo
Eldre,2021,6,1595,1669,1883,214,3445976,2160.49,17351.04,10233.33,1381,Oslo
Eldre,2021,7,1669,1754,1890,136,4390692,2630.73,17208.24,10048.07,1313,Oslo
Eldre,2021,8,1754,1772,1875,103,4978758,2838.52,16797.31,10057.56,1380,Oslo
Eldre,2021,9,1772,1772,1864,92,5070417,2861.41,16698.49,10061.61,1394,Oslo
Eldre,2021,10,1772,1774,1880,106,5049553,2849.63,16767.06,10080.11,1398,Oslo
Eldre,2021,11,1774,1768,1893,125,5077132,2861.97,16755.54,10115.46,1407,Oslo
Eldre,2021,12,1768,1877,2021,144,5019823,2839.27,16887.55,10134.33,1408,Oslo
Eldre,2022,1,1877,1951,2111,160,5710427,3042.32,17662.37,10134.13,1478,Oslo
Eldre,2022,2,1951,1994,2153,159,6180583,3167.91,17733.77,10198.73,1503,Oslo
Eldre,2022,3,1994,1969,2188,219,6394576,3206.91,17532.93,10205.63,1526,Oslo
Eldre,2022,4,1969,1972,2212,240,6350508,3225.25,17576.97,10320.97,1538,Oslo
Eldre,2022,5,1972,1967,2153,186,6353729,3221.97,17587.24,10345.22,1543,Oslo
Eldre,2022,6,1967,1935,2191,256,6310985,3208.43,17614.28,10380.29,1546,Oslo
Eldre,2022,7,1935,2000,2132,132,5885083,3041.39,18758.63,10384.82,1511,Oslo
Eldre,2022,8,2000,2004,2145,141,6395670,3197.84,18213.53,10421.53,1562,Oslo
Eldre,2022,9,2004,2028,2167,139,6413623,3200.41,18191.56,10451.09,1569,Oslo
Eldre,2022,10,2028,2028,2185,157,6485725,3198.09,18236.9,10467.96,1589,Oslo
Eldre,2022,11,2028,2083,2276,193,6452832,3181.87,18269.12,10499.04,1598,Oslo
Eldre,2022,12,2083,2121,2354,233,6541768,3140.55,18428.03,10552.09,1648,Oslo
Eldre,2023,1,2121,2169,2416,247,6593061,3108.47,18577.35,10612.93,1689,Oslo
Eldre,2023,2,2169,2212,2455,243,6598548,3042.21,18841.37,10697.43,1742,Oslo
Eldre,2023,3,2212,2237,2464,227,6855674,3099.31,18679.04,10728.01,1786,Oslo
Eldre,2023,4,2237,2271,2469,198,7035851,3145.22,18876.19,10791.6,1825,Oslo
Eldre,2023,5,2271,2253,2467,214,7143341,3145.46,18865.75,10830.78,1853,Oslo
Eldre,2023,6,2253,2226,2461,235,7040152,3124.79,18896.46,10856.03,1847,Oslo
Eldre,2023,7,2226,2233,2480,247,6843046,3074.14,20063.78,10934.04,1783,Oslo
Eldre,2023,8,2233,2284,2456,172,6864817,3074.26,20134.01,10968.65,1786,Oslo
Eldre,2023,9,2284,2273,2410,137,7029467,3077.7,20147.34,11031.19,1844,Oslo
Eldre,2023,10,2273,2286,2412,126,6992482,3076.32,20180.03,11065.75,1841,Oslo
Eldre,2023,11,2286,2313,2435,122,7040055,3079.64,20157.92,11091.65,1860,Oslo
Eldre,2023,12,2313,2329,2441,112,7089682,3065.15,20265.18,11121.47,1888,Oslo
Eldre,2024,1,2329,2361,2486,125,7141921,3066.52,20242.29,11136.9,1898,Oslo
Eldre,2024,2,2361,2378,2487,109,7260605,3075.22,20194.53,11215.81,1934,Oslo
Eldre,2024,3,2378,2382,2496,114,7288149,3064.82,20284.47,11220.11,1947,Oslo
Eldre,2024,4,2382,2022,2484,462,7315706,3071.25,20297.32,11284.88,1951,Oslo
Eldre,2024,5,2022,2037,2487,450,5895634,2915.74,19114.11,11234.79,1654,Oslo
Eldre,2024,6,2037,2074,2498,424,5926087,2909.22,19156.97,11297.52,1674,Oslo
Eldre,2024,7,2074,2195,2520,325,6401466,3086.53,19863.3,11388.75,1641,Oslo
Eldre,2024,8,2195,2209,2314,105,7410588,3376.12,20182.38,11459.95,1667,Oslo
Eldre,2024,9,2209,2210,2339,129,7523344,3405.77,20065.39,11492.81,1681,Oslo
Eldre,2024,10,2210,2226,2372,146,7531057,3407.72,20024.38,11539.96,1692,Oslo
Eldre,2024,11,2226,2238,2366,128,7672732,3446.87,19979.48,11600.09,1710,Oslo
Eldre,2024,12,2238,2235,2348,113,7682956,3432.96,20075.71,11665.99,1731,Oslo
Eldre,2025,1,2235,2254,2370,116,7692958,3442.04,20022.35,11690.34,1732,Oslo
Eldre,2025,2,2254,2258,2362,104,7778602,3451.02,20058.85,11760.58,1759,Oslo
Eldre,2025,3,2258,2232,2377,145,7781020,3445.98,20087.17,11799.45,1766,Oslo
Eldre,2025,4,2232,2241,2371,130,7586570,3399.0,20232.18,11853.22,1754,Oslo
Eldre,2025,5,2241,2236,2378,142,7714118,3442.27,20127.41,11901.79,1769,Oslo
Eldre,2025,6,2236,2228,2378,150,7693672,3440.82,20092.68,11933.29,1774,Oslo
Eldre,2025,7,2228,2236,2380,144,7701329,3456.61,20900.83,12002.94,1667,Oslo
Eldre,2025,8,2236,2227,2364,137,7734464,3459.06,20940.62,12055.12,1682,Oslo
Eldre,2025,9,2227,2282,2377,95,7711897,3462.91,20885.78,12098.24,1684,Oslo
Eldre,2025,10,2282,2269,2387,118,7899576,3461.69,20916.37,12107.72,1728,Oslo
Eldre,2025,11,2269,2294,2401,107,7850518,3459.9,20928.0,12178.5,1725,Oslo
Eldre,2025,12,2294,2289,2405,116,7963700,3471.53,20879.73,12233.01,1749,Oslo
Eldre,2026,1,2289,2305,2441,136,7992248,3491.59,20876.78,12313.01,1760,Oslo
Eldre,2026,2,2305,2310,2446,136,8038910,3487.6,20882.81,12571.23,1780,Oslo
Eldre,2026,3,2310,2331,2455,124,8052549,3485.95,20940.92,12634.59,1794,Oslo
Eldre,2026,4,2331,2344,2472,128,8145219,3494.3,20983.66,12694.73,1813,Oslo
Eldre,2026,5,2344,2343,2526,183,8267123,3526.93,20872.62,12753.4,1833,Oslo
Eldre,2026,6,2343,2324,2556,232,8251490,3521.76,20892.62,12861.29,1854,Oslo
Eldre,2026,7,2324,0,0,0,8238994,3545.18,21762.34,12762.29,1762,Oslo
Husstander med midlertidige trygdeytelser,2010,1,0,3624,3639,15,0,,,,0,Oslo
Husstander med midlertidige trygdeytelser,2010,2,3624,3983,3992,9,12083434,3334.28,10297.22,7558.59,2059,Oslo
Husstander med midlertidige trygdeytelser,2010,3,3983,4338,4342,4,13237005,3323.38,10233.06,7629.31,2316,Oslo
Husstander med midlertidige trygdeytelser,2010,4,4338,4699,4703,4,14392991,3317.89,10154.66,7682.9,2559,Oslo
Husstander med midlertidige trygdeytelser,2010,5,4699,4840,5000,160,15567394,3312.92,10117.05,7680.43,2805,Oslo
Husstander med midlertidige trygdeytelser,2010,6,4840,4952,5112,160,16039754,3314.0,10038.18,7700.53,2924,Oslo
Husstander med midlertidige trygdeytelser,2010,7,4952,4674,5173,499,16387614,3309.29,9974.39,7715.71,3007,Oslo
Husstander med midlertidige trygdeytelser,2010,8,4674,4826,4998,172,14926595,3193.54,11419.28,7726.05,2849,Oslo
Husstander med midlertidige trygdeytelser,2010,9,4826,4927,5161,234,15422835,3195.78,11323.07,7732.69,2978,Oslo
Husstander med midlertidige trygdeytelser,2010,10,4927,4953,5281,328,15745258,3195.71,11160.21,7729.19,3045,Oslo
Husstander med midlertidige trygdeytelser,2010,11,4953,5101,5286,185,15730339,3175.92,11329.59,7757.22,3109,Oslo
Husstander med midlertidige trygdeytelser,2010,12,5101,5170,5324,154,16193100,3174.5,11231.51,7772.08,3223,Oslo
Husstander med midlertidige trygdeytelser,2011,1,5170,4969,5331,362,16443887,3180.64,11148.87,7804.0,3302,Oslo
Husstander med midlertidige trygdeytelser,2011,2,4969,5186,5403,217,15812320,3182.19,11064.7,7832.07,3202,Oslo
Husstander med midlertidige trygdeytelser,2011,3,5186,5322,5519,197,16520914,3185.68,10956.02,7853.14,3367,Oslo
Husstander med midlertidige trygdeytelser,2011,4,5322,5420,5644,224,16967319,3188.15,10855.25,7880.24,3485,Oslo
Husstander med midlertidige trygdeytelser,2011,5,5420,5442,5605,163,17289348,3189.92,10779.48,7900.2,3572,Oslo
Husstander med midlertidige trygdeytelser,2011,6,5442,5509,5685,176,17373447,3192.47,10711.32,7906.08,3597,Oslo
Husstander med midlertidige trygdeytelser,2011,7,5509,5025,5493,468,17618973,3198.22,10608.77,7918.96,3664,Oslo
Husstander med midlertidige trygdeytelser,2011,8,5025,5170,5368,198,16145662,3213.07,11785.04,7909.12,3096,Oslo
Husstander med midlertidige trygdeytelser,2011,9,5170,5156,5377,221,16605630,3211.92,11759.73,7924.98,3215,Oslo
Husstander med midlertidige trygdeytelser,2011,10,5156,5187,5474,287,16514044,3202.88,11701.5,7939.38,3238,Oslo
Husstander med midlertidige trygdeytelser,2011,11,5187,5265,5445,180,16639589,3207.94,11687.11,8070.88,3302,Oslo
Husstander med midlertidige trygdeytelser,2011,12,5265,5335,5491,156,16949666,3219.31,11611.36,8107.89,3386,Oslo
Husstander med midlertidige trygdeytelser,2012,1,5335,5243,5522,279,17257158,3234.71,11504.64,8148.8,3475,Oslo
Husstander med midlertidige trygdeytelser,2012,2,5243,5336,5496,160,16937399,3230.48,11384.4,8169.24,3442,Oslo
Husstander med midlertidige trygdeytelser,2012,3,5336,5431,5638,207,17298833,3241.91,11276.85,8197.45,3541,Oslo
Husstander med midlertidige trygdeytelser,2012,4,5431,5503,5660,157,17636145,3247.31,11235.61,8238.94,3642,Oslo
Husstander med midlertidige trygdeytelser,2012,5,5503,5501,5701,200,17937191,3259.53,11115.15,8265.65,3695,Oslo
Husstander med midlertidige trygdeytelser,2012,6,5501,5561,5720,159,17998761,3271.91,11032.71,8308.51,3745,Oslo
Husstander med midlertidige trygdeytelser,2012,7,5561,5032,5627,595,18161821,3265.93,11014.62,8322.99,3785,Oslo
Husstander med midlertidige trygdeytelser,2012,8,5032,5060,5287,227,15575731,3095.34,12573.82,8375.97,3478,Oslo
Husstander med midlertidige trygdeytelser,2012,9,5060,5050,5305,255,15708659,3104.48,12516.44,8429.31,3533,Oslo
Husstander med midlertidige trygdeytelser,2012,10,5050,5134,5351,217,15690055,3106.94,12601.08,8486.1,3585,Oslo
Husstander med midlertidige trygdeytelser,2012,11,5134,5212,5435,223,15971845,3110.99,12542.89,8498.15,3659,Oslo
Husstander med midlertidige trygdeytelser,2012,12,5212,5291,5473,182,16271608,3121.95,12436.45,8545.63,3750,Oslo
Husstander med midlertidige trygdeytelser,2013,1,5291,5151,5405,254,16583376,3134.26,12339.36,8591.51,3846,Oslo
Husstander med midlertidige trygdeytelser,2013,2,5151,5047,5461,414,16221008,3149.1,12197.76,8610.3,3762,Oslo
Husstander med midlertidige trygdeytelser,2013,3,5047,5153,5345,192,15993257,3168.86,12107.63,8667.5,3708,Oslo
Husstander med midlertidige trygdeytelser,2013,4,5153,5244,5404,160,16409000,3184.36,12002.79,8716.88,3809,Oslo
Husstander med midlertidige trygdeytelser,2013,5,5244,5286,5447,161,16741391,3192.48,11912.73,8648.63,3894,Oslo
Husstander med midlertidige trygdeytelser,2013,6,5286,5327,5488,161,16908114,3198.66,11817.53,8664.07,3935,Oslo
Husstander med midlertidige trygdeytelser,2013,7,5327,4932,5397,465,17073451,3205.08,11771.13,8682.53,3977,Oslo
