kommunenr,bydel,aar,manedsnr,ant_husstander_utbetaling,ant_husstander_termin,ant_soknader,ant_avslag,utbetalt_belop,gjsnitt_bostotte,gjsnitt_inntekt_mnd,gjsnitt_boutgift_mnd,ant_over_tak
0318,Nordre Aker,2020,1,625,666,803,137,2175380,3480.61,11260.39,9464.43,388
0318,Nordre Aker,2020,2,666,693,814,121,2340507,3514.27,11424.97,9479.09,422
0318,Nordre Aker,2020,3,693,633,842,209,2449491,3534.62,11655.56,9571.51,446
0318,Nordre Aker,2020,4,633,733,853,120,2276963,3597.1,11159.02,9615.61,405
0318,Nordre Aker,2020,5,733,744,883,139,3017322,4116.4,11644.37,9641.71,349
0318,Nordre Aker,2020,6,744,702,898,196,3006315,4040.75,11635.86,9642.57,364
0318,Nordre Aker,2020,7,702,779,899,120,2884260,4108.63,12144.25,9689.77,316
0318,Nordre Aker,2020,8,779,738,911,173,3194250,4100.45,12317.17,9730.74,355
0318,Nordre Aker,2020,9,738,802,929,127,2998651,4063.21,12301.77,9868.6,346
0318,Nordre Aker,2020,10,802,811,932,121,3300011,4114.73,11753.65,9803.42,370
0318,Nordre Aker,2020,11,811,709,936,227,3332438,4109.05,11911.29,9791.39,378
0318,Nordre Aker,2020,12,709,747,924,177,2669574,3765.27,10714.36,9836.8,475
0318,Nordre Aker,2021,1,747,775,937,162,2802587,3751.79,11080.18,9784.87,494
0318,Nordre Aker,2021,2,775,775,899,124,2704002,3489.03,11919.21,9750.63,517
0318,Nordre Aker,2021,3,775,712,922,210,2716340,3504.95,11756.95,9705.82,518
0318,Nordre Aker,2021,4,712,785,896,111,2458754,3453.31,11762.37,9667.27,460
0318,Nordre Aker,2021,5,785,656,887,231,2676708,3409.82,12364.41,9617.12,511
0318,Nordre Aker,2021,6,656,603,862,259,2197963,3350.55,11794.16,9563.57,431
0318,Nordre Aker,2021,7,603,647,849,202,2120018,3515.78,12515.03,9594.32,366
0318,Nordre Aker,2021,8,647,605,835,230,2314720,3577.62,12460.14,9596.06,381
0318,Nordre Aker,2021,9,605,637,789,152,2218526,3666.99,11930.38,9721.51,364
0318,Nordre Aker,2021,10,637,633,786,153,2284258,3585.96,12360.43,9639.62,387
0318,Nordre Aker,2021,11,633,574,785,211,2309720,3648.85,12302.52,9790.92,398
0318,Nordre Aker,2021,12,574,696,828,132,2100714,3659.78,12005.61,9900.09,371
0318,Nordre Aker,2022,1,696,733,869,136,2539337,3648.47,13874.66,9913.73,456
0318,Nordre Aker,2022,2,733,771,896,125,2688342,3667.59,14582.61,10064.38,468
0318,Nordre Aker,2022,3,771,762,916,154,2860239,3709.78,14487.96,10009.33,486
0318,Nordre Aker,2022,4,762,766,915,149,2862547,3756.62,14450.54,10127.48,490
0318,Nordre Aker,2022,5,766,732,890,158,2879090,3758.6,14555.85,10100.22,493
0318,Nordre Aker,2022,6,732,688,899,211,2650795,3621.3,14969.6,10183.16,481
0318,Nordre Aker,2022,7,688,747,876,129,2438247,3543.96,15998.44,10155.99,437
0318,Nordre Aker,2022,8,747,706,890,184,2758582,3692.88,15195.29,10238.23,483
0318,Nordre Aker,2022,9,706,733,904,171,2565018,3633.17,15142.74,10357.76,469
0318,Nordre Aker,2022,10,733,748,914,166,2682904,3660.17,15067.49,10294.23,478
0318,Nordre Aker,2022,11,748,782,945,163,2666436,3564.75,15864.71,10346.85,494
0318,Nordre Aker,2022,12,782,795,959,164,2844228,3637.12,15657.18,10387.79,516
0318,Nordre Aker,2023,1,795,780,960,180,2855116,3591.34,15861.28,10349.99,524
0318,Nordre Aker,2023,2,780,832,976,144,2776375,3559.46,15595.55,10482.7,530
0318,Nordre Aker,2023,3,832,844,984,140,3004397,3611.05,15641.14,10476.84,563
0318,Nordre Aker,2023,4,844,869,995,126,3041074,3603.17,15898.14,10554.13,574
0318,Nordre Aker,2023,5,869,800,990,190,3179532,3658.84,15792.81,10595.76,601
0318,Nordre Aker,2023,6,800,796,980,184,2822106,3527.63,16314.06,10749.11,577
0318,Nordre Aker,2023,7,796,798,982,184,3038040,3816.63,14769.43,10644.93,528
0318,Nordre Aker,2023,8,798,809,948,139,2847566,3568.38,16707.79,10841.48,551
0318,Nordre Aker,2023,9,809,824,946,122,2971563,3673.13,16701.47,10876.9,554
0318,Nordre Aker,2023,10,824,811,968,157,3021791,3667.22,16903.47,10957.17,563
0318,Nordre Aker,2023,11,811,849,983,134,2867586,3535.86,17400.39,11069.76,573
0318,Nordre Aker,2023,12,849,853,985,132,3130591,3687.39,16959.73,11071.22,596
0318,Nordre Aker,2024,1,853,868,1030,162,3134443,3674.61,16830.64,11117.43,601
0318,Nordre Aker,2024,2,868,922,1043,121,3177106,3660.26,16134.35,11127.98,615
0318,Nordre Aker,2024,3,922,927,1050,123,3502177,3798.46,15899.65,11179.11,653
0318,Nordre Aker,2024,4,927,676,1044,368,3507427,3783.63,16081.64,11243.16,657
0318,Nordre Aker,2024,5,676,709,1034,325,2759100,4081.51,12993.47,11463.2,479
0318,Nordre Aker,2024,6,709,697,1044,347,2897879,4087.28,13104.62,11386.73,499
0318,Nordre Aker,2024,7,697,773,1042,269,3131958,4493.48,11795.27,11568.55,478
0318,Nordre Aker,2024,8,773,760,909,149,3231212,4180.09,15284.43,11631.2,519
0318,Nordre Aker,2024,9,760,691,935,244,3181225,4185.82,15152.91,11662.24,517
0318,Nordre Aker,2024,10,691,750,951,201,2899308,4195.81,14997.59,12068.52,488
0318,Nordre Aker,2024,11,750,751,908,157,3092033,4122.71,15911.85,12017.43,536
0318,Nordre Aker,2024,12,751,707,872,165,3081105,4102.67,15956.67,12111.96,542
0318,Nordre Aker,2025,1,707,775,883,108,2889970,4087.65,15985.58,12202.56,508
0318,Nordre Aker,2025,2,775,765,873,108,3244071,4185.9,15720.96,12184.34,566
0318,Nordre Aker,2025,3,765,774,882,108,3219935,4209.07,15560.37,12236.52,558
0318,Nordre Aker,2025,4,774,774,890,116,3249162,4197.88,15964.92,12218.8,564
0318,Nordre Aker,2025,5,774,741,870,129,3269700,4224.42,15619.11,12252.83,576
0318,Nordre Aker,2025,6,741,685,867,182,3147699,4247.91,15579.61,12255.38,548
0318,Nordre Aker,2025,7,685,698,869,171,3312769,4836.16,12831.6,12378.83,473
0318,Nordre Aker,2025,8,698,720,875,155,3227596,4624.06,14795.7,12463.01,491
0318,Nordre Aker,2025,9,720,712,835,123,3302068,4586.21,14853.05,12387.76,503
0318,Nordre Aker,2025,10,712,704,828,124,3225838,4530.67,15514.96,12446.85,500
0318,Nordre Aker,2025,11,704,712,832,120,3232119,4591.08,15166.37,12498.91,500
0318,Nordre Aker,2025,12,712,714,828,114,3249094,4563.33,15384.03,12532.74,508
0318,Nordre Aker,2026,1,714,720,825,105,3241495,4539.91,15495.35,12582.23,513
0318,Nordre Aker,2026,2,720,717,839,122,3283458,4560.36,15621.85,12619.63,518
0318,Nordre Aker,2026,3,717,735,865,130,3224224,4496.83,15623.78,12703.26,520
0318,Nordre Aker,2026,4,735,740,866,126,3329086,4529.37,15185.34,12678.34,535
0318,Nordre Aker,2026,5,740,713,874,161,3347990,4524.31,15377.85,12735.54,534
0318,Nordre Aker,2026,6,713,663,865,202,3264067,4577.93,15255.88,12799.72,516
0318,Nordre Aker,2026,7,663,0,0,0,3265475,4925.3,13948.09,12989.79,448
0319,Bjerke,2010,1,0,963,1020,57,0,,,,0
0319,Bjerke,2010,2,963,985,1042,57,3171458,3293.31,8633.18,7405.2,571
0319,Bjerke,2010,3,985,1025,1062,37,3252188,3301.71,8583.22,7412.39,589
0319,Bjerke,2010,4,1025,1044,1092,48,3372526,3290.27,8520.9,7421.69,618
0319,Bjerke,2010,5,1044,1065,1116,51,3435832,3291.03,8436.05,7433.04,632
0319,Bjerke,2010,6,1065,1072,1125,53,3505248,3291.31,8376.13,7461.47,648
0319,Bjerke,2010,7,1072,1004,1124,120,3518241,3281.94,8371.18,7449.06,653
0319,Bjerke,2010,8,1004,1010,1068,58,3280525,3267.46,8659.82,7399.83,611
0319,Bjerke,2010,9,1010,1002,1062,60,3300325,3267.65,8662.23,7402.91,620
0319,Bjerke,2010,10,1002,982,1085,103,3260523,3254.01,8651.04,7422.09,615
0319,Bjerke,2010,11,982,1011,1068,57,3149525,3207.26,9015.01,7478.18,618
0319,Bjerke,2010,12,1011,1023,1071,48,3235347,3200.15,9097.19,7502.94,644
0319,Bjerke,2011,1,1023,1015,1095,80,3272360,3198.79,9065.21,7511.85,655
0319,Bjerke,2011,2,1015,1021,1085,64,3247221,3199.23,9026.98,7541.28,660
0319,Bjerke,2011,3,1021,1049,1106,57,3268641,3201.41,9021.68,7565.88,668
0319,Bjerke,2011,4,1049,1042,1114,72,3356166,3199.4,9017.73,7564.21,695
0319,Bjerke,2011,5,1042,1043,1092,49,3347870,3212.93,8985.66,7609.85,702
0319,Bjerke,2011,6,1043,1049,1091,42,3353496,3215.24,9007.58,7624.44,706
0319,Bjerke,2011,7,1049,981,1098,117,3369277,3211.89,9060.11,7673.86,713
0319,Bjerke,2011,8,981,961,1029,68,3259247,3322.37,9279.68,7715.07,607
0319,Bjerke,2011,9,961,958,1025,67,3194975,3324.64,9373.93,7736.31,598
0319,Bjerke,2011,10,958,954,1016,62,3182340,3321.86,9481.51,7788.89,601
0319,Bjerke,2011,11,954,978,1007,29,3157923,3310.19,9590.33,7829.28,602
0319,Bjerke,2011,12,978,993,1041,48,3239503,3312.38,9587.51,7868.87,624
0319,Bjerke,2012,1,993,975,1034,59,3282985,3306.13,9678.47,7890.32,630
0319,Bjerke,2012,2,975,975,1022,47,3210148,3292.46,9785.07,7929.61,624
0319,Bjerke,2012,3,975,974,1015,41,3212201,3294.57,9911.82,7960.7,625
0319,Bjerke,2012,4,974,969,1015,46,3207496,3293.12,9909.69,7982.97,629
0319,Bjerke,2012,5,969,960,1019,59,3210293,3313.0,9817.55,8006.24,623
0319,Bjerke,2012,6,960,972,1002,30,3184063,3316.73,9807.73,8052.59,618
0319,Bjerke,2012,7,972,903,997,94,3230318,3323.37,9796.08,8083.22,626
0319,Bjerke,2012,8,903,899,948,49,2886017,3196.03,10519.66,8174.3,594
0319,Bjerke,2012,9,899,914,950,36,2882623,3206.48,10594.42,8271.09,608
0319,Bjerke,2012,10,914,908,957,49,2962113,3240.82,10590.58,8327.86,626
0319,Bjerke,2012,11,908,905,940,35,2938136,3235.83,10647.94,8378.63,624
0319,Bjerke,2012,12,905,910,953,43,2940699,3249.39,10551.69,8412.19,629
0319,Bjerke,2013,1,910,885,936,51,2956579,3248.99,10601.42,8481.39,641
0319,Bjerke,2013,2,885,844,934,90,2883045,3257.68,10537.32,8521.21,625
0319,Bjerke,2013,3,844,871,910,39,2771402,3283.65,10659.18,8610.75,601
0319,Bjerke,2013,4,871,888,908,20,2868436,3293.27,10502.62,8659.02,622
0319,Bjerke,2013,5,888,903,925,22,2929428,3298.91,10452.66,8691.03,638
0319,Bjerke,2013,6,903,916,941,25,2978322,3298.25,10364.78,8693.12,653
0319,Bjerke,2013,7,916,846,944,98,3018736,3295.56,10395.41,8727.26,667
0319,Bjerke,2013,8,846,834,890,56,2726954,3223.35,10779.95,8795.38,622
0319,Bjerke,2013,9,834,853,896,43,2682737,3216.71,10893.64,8858.55,623
0319,Bjerke,2013,10,853,845,904,59,2745767,3218.95,10898.71,8900.23,638
0319,Bjerke,2013,11,845,855,903,48,2708788,3205.67,10997.66,8979.54,638
0319,Bjerke,2013,12,855,856,890,34,2747542,3213.5,10952.73,9008.72,644
0319,Bjerke,2014,1,856,825,894,69,2771861,3238.16,10822.19,9023.27,646
0319,Bjerke,2014,2,825,847,882,35,2772579,3360.7,10875.75,9009.85,606
0319,Bjerke,2014,3,847,865,899,34,2852067,3367.26,10833.07,9047.21,631
0319,Bjerke,2014,4,865,862,911,49,2913729,3368.47,10765.57,9104.03,651
0319,Bjerke,2014,5,862,880,910,30,2923055,3391.02,10691.29,9161.61,652
0319,Bjerke,2014,6,880,872,912,40,2993120,3401.27,10630.64,9206.55,672
0319,Bjerke,2014,7,872,804,918,114,2965947,3401.32,10527.48,9190.54,666
0319,Bjerke,2014,8,804,804,854,50,2729110,3394.42,10521.66,9277.33,623
0319,Bjerke,2014,9,804,794,840,46,2728132,3393.2,10627.07,9338.9,630
0319,Bjerke,2014,10,794,786,833,47,2693262,3392.02,10544.04,9350.54,628
0319,Bjerke,2014,11,786,798,839,41,2676625,3405.38,10514.92,9416.89,623
0319,Bjerke,2014,12,798,812,848,36,2727599,3418.04,10421.09,9458.97,639
0319,Bjerke,2015,1,812,760,853,93,2783944,3428.5,10345.45,9497.89,657
0319,Bjerke,2015,2,760,788,842,54,2648040,3484.26,10621.15,9552.77,596
0319,Bjerke,2015,3,788,786,826,40,2775154,3521.77,10434.45,9573.2,618
0319,Bjerke,2015,4,786,800,830,30,2788578,3547.81,10344.2,9637.1,623
0319,Bjerke,2015,5,800,807,843,36,2860058,3575.07,10156.12,9694.69,641
0319,Bjerke,2015,6,807,817,849,32,2889704,3580.8,10135.21,9746.27,650
0319,Bjerke,2015,7,817,749,852,103,2912098,3564.38,10212.88,9760.94,660
0319,Bjerke,2015,8,749,757,804,47,2657216,3547.68,10262.85,9838.24,609
0319,Bjerke,2015,9,757,768,814,46,2696068,3561.52,10200.49,9866.17,620
0319,Bjerke,2015,10,768,764,811,47,2721785,3543.99,10222.37,9882.12,629
0319,Bjerke,2015,11,764,773,811,38,2686980,3516.99,10336.37,9883.44,626
0319,Bjerke,2015,12,773,774,813,39,2723267,3522.98,10293.27,9935.68,637
0319,Bjerke,2016,1,774,736,826,90,2722932,3518,10227.91,9937.99,637
0319,Bjerke,2016,2,736,763,813,50,2730016,3709.26,10556.38,9939.26,596
0319,Bjerke,2016,3,763,777,827,50,2834516,3714.96,10678.05,10014.44,624
0319,Bjerke,2016,4,777,783,835,52,2873945,3698.77,10660.42,10026.22,640
0319,Bjerke,2016,5,783,798,840,42,2914919,3722.76,10592.35,10113.73,654
0319,Bjerke,2016,6,798,816,858,42,2960188,3709.51,10567.79,10136.4,669
0319,Bjerke,2016,7,816,755,871,116,3032843,3716.72,10452.23,10135.58,686
0319,Bjerke,2016,8,755,769,810,41,2817043,3731.18,10312.04,10217.69,642
0319,Bjerke,2016,9,769,769,828,59,2861722,3721.36,10389.46,10215.62,654
0319,Bjerke,2016,10,769,794,836,42,2872585,3735.48,10486.02,10339.39,663
0319,Bjerke,2016,11,794,800,836,36,2948838,3713.9,10621.83,10376.75,689
0319,Bjerke,2016,12,800,829,871,42,2967910,3709.89,10580.9,10386.67,696
0319,Bjerke,2017,1,829,707,898,191,3073608,3707.61,10403.4,10350.98,719
0319,Bjerke,2017,2,707,771,956,185,2651843,3750.84,9848.87,10375.46,611
0319,Bjerke,2017,3,771,776,985,209,2885922,3743.09,9920.54,10336.14,670
0319,Bjerke,2017,4,776,797,931,134,2915652,3757.28,10074.02,10384.33,674
0319,Bjerke,2017,5,797,747,920,173,2983373,3743.25,9949.29,10352.03,692
0319,Bjerke,2017,6,747,763,914,151,2805612,3755.84,9576.95,10381.26,645
0319,Bjerke,2017,7,763,788,926,138,2947574,3863.14,9609.25,10338.51,656
0319,Bjerke,2017,8,788,798,938,140,3078803,3907.11,9174.26,10407.14,680
0319,Bjerke,2017,9,798,806,975,169,3127477,3919.14,9038.48,10420.01,691
0319,Bjerke,2017,10,806,787,984,197,3102538,3849.3,9361.66,10377.84,694
0319,Bjerke,2017,11,787,838,1004,166,3028021,3847.55,9539.13,10511.32,688
0319,Bjerke,2017,12,838,825,987,162,3258438,3888.35,9204.74,10396.36,725
0319,Bjerke,2018,1,825,812,998,186,3197019,3875.17,9207.69,10408.25,714
0319,Bjerke,2018,2,812,849,1002,153,3111329,3831.69,9075.02,10474.33,710
0319,Bjerke,2018,3,849,851,1021,170,3294999,3881.04,9153.36,10493.24,740
0319,Bjerke,2018,4,851,831,1016,185,3284747,3859.87,9375.9,10571.91,749
0319,Bjerke,2018,5,831,850,1018,168,3199120,3849.72,9574.49,10642.22,739
0319,Bjerke,2018,6,850,810,1016,206,3291668,3872.55,9492.96,10587.78,747
0319,Bjerke,2018,7,810,798,997,199,3151634,3890.91,9645.37,10648.7,706
0319,Bjerke,2018,8,798,848,993,145,3119530,3909.19,9497.68,10773.04,698
0319,Bjerke,2018,9,848,850,991,141,3369041,3972.93,9391.02,10797.04,742
0319,Bjerke,2018,10,850,817,1031,214,3348972,3939.97,9746.85,10845.26,746
0319,Bjerke,2018,11,817,815,998,183,3181941,3894.66,9949.77,10854.94,712
0319,Bjerke,2018,12,815,785,967,182,3151454,3866.81,9984.8,10776.46,705
0319,Bjerke,2019,1,785,829,980,151,3045166,3879.19,9812.34,10874.61,680
0319,Bjerke,2019,2,829,831,977,146,3295428,3975.18,9807.25,10801.24,715
0319,Bjerke,2019,3,831,820,970,150,3283815,3951.64,10185.14,10818.26,711
0319,Bjerke,2019,4,820,775,960,185,3276896,3996.21,9966.52,10856.73,702
0319,Bjerke,2019,5,775,791,969,178,3063104,3952.39,10106.47,10898.62,669
0319,Bjerke,2019,6,791,791,956,165,3133502,3961.44,10138.22,10841.98,679
0319,Bjerke,2019,7,791,787,969,182,3174402,4013.15,10395.89,10910.41,671
0319,Bjerke,2019,8,787,845,994,149,3360342,4269.81,9937.26,11039.61,667
0319,Bjerke,2019,9,845,789,999,210,3628979,4294.65,10224.85,11059.02,712
0319,Bjerke,2019,10,789,827,1002,175,3384879,4290.09,10048.36,11073.13,661
0319,Bjerke,2019,11,827,863,1016,153,3518416,4254.43,10294.25,11035.81,698
0319,Bjerke,2019,12,863,823,1008,185,3632838,4209.55,10751.81,11085.59,729
0319,Bjerke,2020,1,823,856,1013,157,3395430,4125.67,10727.73,11046.92,690
0319,Bjerke,2020,2,856,869,1015,146,3579557,4181.73,10703.81,11091.51,720
0319,Bjerke,2020,3,869,841,1041,200,3634108,4181.94,10943.72,11170.4,738
0319,Bjerke,2020,4,841,940,1073,133,3489577,4149.32,10741.87,11168.27,712
0319,Bjerke,2020,5,940,919,1094,175,4522483,4811.15,10949.47,11138.89,657
0319,Bjerke,2020,6,919,886,1108,222,4399607,4787.39,11083.02,11210.29,652
0319,Bjerke,2020,7,886,976,1131,155,4227407,4771.34,11391.08,11129.17,603
0319,Bjerke,2020,8,976,946,1130,184,4718168,4834.19,11329.69,11203.71,668
0319,Bjerke,2020,9,946,977,1133,156,4531100,4789.75,11498.49,11215.79,642
0319,Bjerke,2020,10,977,993,1129,136,4687015,4797.35,11691.53,11240.94,678
0319,Bjerke,2020,11,993,907,1149,242,4729822,4763.16,11766.15,11270.08,699
0319,Bjerke,2020,12,907,931,1143,212,3785268,4173.39,10907.48,11283.2,775
0319,Bjerke,2021,1,931,951,1191,240,3942082,4234.24,10627.21,11195.4,794
0319,Bjerke,2021,2,951,950,1140,190,3906647,4107.94,11390.16,11205.24,810
0319,Bjerke,2021,3,950,889,1142,253,3908640,4114.36,11396.47,11211.82,809
0319,Bjerke,2021,4,889,932,1118,186,3595035,4043.91,11616.71,11350.0,764
0319,Bjerke,2021,5,932,823,1082,259,3788462,4064.87,11908.94,11324.11,797
0319,Bjerke,2021,6,823,780,1049,269,3288029,3995.17,11860.33,11410.84,710
0319,Bjerke,2021,7,780,853,1024,171,3204139,4107.87,12078.36,11294.86,643
0319,Bjerke,2021,8,853,782,1005,223,3545889,4156.96,12416.14,11428.55,708
0319,Bjerke,2021,9,782,814,993,179,3260758,4169.77,12088.55,11485.83,653
0319,Bjerke,2021,10,814,795,995,200,3418764,4199.96,12237.11,11435.44,676
0319,Bjerke,2021,11,795,735,979,244,3299379,4150.16,12449.63,11441.8,666
0319,Bjerke,2021,12,735,862,1021,159,2988893,4066.52,12686.25,11564.27,617
0319,Bjerke,2022,1,862,906,1088,182,3539973,4106.7,14454.0,11563.74,728
0319,Bjerke,2022,2,906,940,1122,182,3753136,4142.53,15174.33,11573.14,760
0319,Bjerke,2022,3,940,952,1165,213,3925587,4176.16,15169.34,11567.26,785
0319,Bjerke,2022,4,952,959,1192,233,3941425,4140.15,15498.78,11679.83,807
0319,Bjerke,2022,5,959,929,1159,230,4046888,4219.9,15185.19,11695.38,815
0319,Bjerke,2022,6,929,904,1156,252,3765153,4052.91,15723.21,11772.51,794
0319,Bjerke,2022,7,904,971,1127,156,3681945,4072.95,16268.28,11680.64,754
0319,Bjerke,2022,8,971,920,1126,206,4055557,4176.68,15637.7,11777.86,821
0319,Bjerke,2022,9,920,945,1135,190,3805637,4136.56,15733.25,11848.91,782
0319,Bjerke,2022,10,945,930,1169,239,3930703,4159.47,15781.12,11798.22,796
0319,Bjerke,2022,11,930,968,1222,254,3740753,4022.32,16305.43,11858.36,792
0319,Bjerke,2022,12,968,965,1253,288,3929265,4059.16,16275.23,11818.25,820
0319,Bjerke,2023,1,965,980,1254,274,3915698,4057.72,16576.33,11934.72,822
0319,Bjerke,2023,2,980,1042,1264,222,3875619,3954.71,16751.03,12059.11,846
0319,Bjerke,2023,3,1042,1049,1254,205,4239500,4068.62,16523.36,12044.08,890
0319,Bjerke,2023,4,1049,1047,1262,215,4232823,4035.1,16838.85,12092.38,898
0319,Bjerke,2023,5,1047,977,1268,291,4233391,4043.35,16829.3,12156.72,895
0319,Bjerke,2023,6,977,988,1254,266,3778607,3867.56,17327.48,12165.85,840
0319,Bjerke,2023,7,988,984,1236,252,4266981,4318.81,16223.55,12265.68,816
0319,Bjerke,2023,8,984,1007,1186,179,3952063,4016.32,17867.13,12372.38,809
0319,Bjerke,2023,9,1007,1000,1197,197,4142243,4113.45,17415.27,12458.26,831
0319,Bjerke,2023,10,1000,948,1178,230,4043829,4043.83,17867.55,12531.56,821
0319,Bjerke,2023,11,948,1002,1178,176,3760792,3967.08,18610.08,12622.5,790
0319,Bjerke,2023,12,1002,1008,1211,203,4010472,4002.47,18503.74,12669.33,833
0319,Bjerke,2024,1,1008,1002,1235,233,4029339,3997.36,18493.27,12686.03,839
0319,Bjerke,2024,2,1002,1030,1218,188,4022469,4014.44,17574.29,12703.62,825
0319,Bjerke,2024,3,1030,1053,1233,180,4110679,3990.95,18001.34,12683.93,844
0319,Bjerke,2024,4,1053,821,1229,408,4307792,4090.97,17794.29,12835.29,877
0319,Bjerke,2024,5,821,878,1229,351,3455089,4208.39,15363.36,12907.31,675
0319,Bjerke,2024,6,878,877,1272,395,3772188,4296.34,14693.38,12767.43,708
0319,Bjerke,2024,7,877,968,1289,321,4007345,4569.38,14979.55,12868.43,683
0319,Bjerke,2024,8,968,970,1140,170,4317990,4460.73,16804.82,13022.3,756
0319,Bjerke,2024,9,970,915,1185,270,4338044,4472.21,16666.42,13036.26,752
0319,Bjerke,2024,10,915,977,1213,236,4004920,4376.96,17127.86,13353.02,727
0319,Bjerke,2024,11,977,983,1211,228,4394003,4497.44,17206.36,13446.55,780
0319,Bjerke,2024,12,983,925,1165,240,4372450,4448.07,17149.05,13498.82,787
0319,Bjerke,2025,1,925,999,1168,169,4151401,4488.0,16925.09,13549.78,746
0319,Bjerke,2025,2,999,1003,1176,173,4493648,4498.15,17050.3,13616.04,806
0319,Bjerke,2025,3,1003,1007,1191,184,4523718,4510.19,17142.3,13759.38,815
0319,Bjerke,2025,4,1007,993,1186,193,4598941,4566.97,16638.42,13883.11,829
0319,Bjerke,2025,5,993,969,1193,224,4553878,4585.98,16602.51,13965.84,822
0319,Bjerke,2025,6,969,947,1186,239,4438895,4580.9,16324.59,13985.37,803
0319,Bjerke,2025,7,947,964,1188,224,4768186,5035.04,14924.85,14178.79,763
0319,Bjerke,2025,8,964,984,1177,193,4731400,4908.09,16110.37,14276.23,781
0319,Bjerke,2025,9,984,976,1170,194,4841072,4919.79,15968.15,14340.99,801
0319,Bjerke,2025,10,976,961,1183,222,4797097,4915.06,16045.07,14363.15,796
0319,Bjerke,2025,11,961,1004,1225,221,4676381,4866.16,16397.35,14384.09,787
0319,Bjerke,2025,12,1004,1013,1208,195,4843037,4823.74,16601.11,14570.15,829
0319,Bjerke,2026,1,1013,1035,1213,178,4868478,4806,16624.95,14628.92,844
0319,Bjerke,2026,2,1035,1046,1226,180,5023817,4853.93,16554.85,14724.45,868
0319,Bjerke,2026,3,1046,1038,1230,192,5017729,4797.06,16645.46,14797.84,878
0319,Bjerke,2026,4,1038,1057,1227,170,5053771,4868.76,16389.36,14849.25,870
0319,Bjerke,2026,5,1057,1014,1231,217,5093724,4819.04,16655.1,14895.57,889
0319,Bjerke,2026,6,1014,993,1215,222,4985858,4917.02,16107.79,14905.46,852
0319,Bjerke,2026,7,993,0,0,0,5119641,5155.73,15549.88,14948.69,805
0320,Grorud,2010,1,0,876,922,46,0,,,,0
0320,Grorud,2010,2,876,897,947,50,2583863,2949.62,10025.64,6599.97,365
0320,Grorud,2010,3,897,913,951,38,2635775,2938.43,10037.75,6622.91,378
0320,Grorud,2010,4,913,929,960,31,2683897,2939.65,10024.03,6675.0,396
0320,Grorud,2010,5,929,961,988,27,2733132,2942.02,9921.66,6690.38,405
0320,Grorud,2010,6,961,963,1001,38,2834053,2949.07,9868.41,6722.46,426
0320,Grorud,2010,7,963,910,1000,90,2846108,2955.46,9870.04,6734.84,427
0320,Grorud,2010,8,910,932,968,36,2644265,2905.79,10748.85,6737.28,404
0320,Grorud,2010,9,932,949,992,43,2715022,2913.11,10694.73,6804.5,430
0320,Grorud,2010,10,949,950,999,49,2770726,2919.63,10597.92,6851.1,449
0320,Grorud,2010,11,950,970,1002,32,2756130,2901.19,10714.23,6875.19,457
0320,Grorud,2010,12,970,982,1011,29,2814141,2901.18,10699.65,6919.03,477
0320,Grorud,2011,1,982,972,1042,70,2851253,2903.52,10629.86,6914.31,484
0320,Grorud,2011,2,972,995,1038,43,2802186,2882.91,10750.58,6924.86,483
0320,Grorud,2011,3,995,999,1046,47,2891829,2906.36,10714.6,6993.0,506
0320,Grorud,2011,4,999,1010,1051,41,2906211,2909.12,10728.23,7025.5,517
0320,Grorud,2011,5,1010,1022,1052,30,2937833,2908.75,10685.02,7053.45,533
0320,Grorud,2011,6,1022,1033,1061,28,2969966,2906.03,10657.09,7055.04,538
0320,Grorud,2011,7,1033,963,1076,113,3005278,2909.27,10627.9,7055.53,542
0320,Grorud,2011,8,963,982,1023,41,2873648,2984.06,11126.46,7117.73,475
0320,Grorud,2011,9,982,999,1037,38,2931371,2985.1,11160.5,7169.96,495
0320,Grorud,2011,10,999,994,1044,50,2984326,2987.31,11150.63,7196.75,506
0320,Grorud,2011,11,994,1014,1049,35,2962807,2980.69,11148.98,7208.22,510
0320,Grorud,2011,12,1014,1016,1055,39,3023821,2982.07,11259.49,7263.83,530
0320,Grorud,2012,1,1016,1016,1066,50,3045989,2998.02,11178.46,7287.89,537
0320,Grorud,2012,2,1016,1020,1050,30,3019868,2972.31,11229.0,7299.04,540
0320,Grorud,2012,3,1020,1018,1055,37,3029188,2969.79,11308.08,7309.87,542
0320,Grorud,2012,4,1018,1023,1045,22,3049199,2995.28,11239.34,7333.2,546
0320,Grorud,2012,5,1023,1010,1053,43,3054158,2985.49,11272.36,7356.44,552
0320,Grorud,2012,6,1010,1031,1053,22,3010606,2980.8,11346.59,7386.56,549
0320,Grorud,2012,7,1031,953,1054,101,3075993,2983.5,11277.73,7391.62,561
0320,Grorud,2012,8,953,960,991,31,2765966,2902.38,11619.36,7441.47,529
0320,Grorud,2012,9,960,958,998,40,2786883,2903.0,11652.01,7489.16,543
0320,Grorud,2012,10,958,954,997,43,2793790,2916.27,11603.03,7510.49,546
0320,Grorud,2012,11,954,968,999,31,2769212,2902.74,11693.09,7529.34,549
0320,Grorud,2012,12,968,972,1007,35,2813192,2906.19,11703.25,7561.44,560
0320,Grorud,2013,1,972,947,1012,65,2819404,2900.62,11681.81,7590.35,559
